x,y
83.808,138.24
66.528,136.512
82.08,106.272
47.52,68.256
50.976,63.072
69.12,45.792
63.072,64.8
48.384,127.872
49.248,137.376
91.584,75.168
77.76,85.536
52.704,433.728
29.376,324.0
25.92,292.032
52.704,359.424
60.48,172.8
67.392,81.216
65.664,53.568
59.616,63.072
68.256,106.272
51.84,82.944
33.696,164.16
64.8,64.8
68.256,128.736
73.44,93.312
42.336,131.328
76.032,81.216
33.696,114.912
68.256,131.328
69.12,95.904
43.2,157.248
69.984,175.392
42.336,65.664
95.04,95.04
60.48,82.944
75.168,144.288
72.576,133.056
38.016,168.48
69.984,158.112
24.192,199.584
31.968,127.872
83.808,126.144
54.432,116.64
74.304,122.688
53.568,158.976
31.104,192.672
76.032,63.936
38.016,94.176
26.784,70.848
44.064,127.008
41.472,143.424
69.12,151.2
44.064,109.728
38.88,73.44
31.104,99.36
36.288,158.112
31.104,203.904
58.752,147.744
61.344,158.112
60.48,83.808
56.16,64.8
30.24,126.144
63.936,115.776
27.648,139.968
29.376,138.24
38.88,171.072
43.2,145.152
92.448,122.688
113.184,89.856
50.112,75.168
39.744,145.152
31.104,126.144
32.832,164.16
58.752,60.48
42.336,127.872
42.336,50.976
31.968,85.536
62.208,73.44
31.968,92.448
57.024,127.008
69.984,69.984
42.336,64.8
32.832,136.512
72.576,140.832
74.304,136.512
68.256,153.792
31.968,85.536
41.472,138.24
52.704,106.272
60.48,84.672
95.04,61.344
85.536,95.04
85.536,117.504
48.384,94.176
76.032,82.944
44.928,91.584
59.616,159.84
42.336,158.112
70.848,95.904
44.928,139.104
95.04,118.368
43.2,129.6
31.968,80.352
73.44,62.208
42.336,134.784
32.832,94.176
42.336,79.488
34.56,137.376
37.152,116.64
63.072,137.376
75.168,141.696
55.296,97.632
43.2,158.112
30.24,166.752
84.672,127.008
88.128,94.176
65.664,146.016
56.16,63.072
54.432,133.92
79.488,109.728
73.44,120.96
78.624,77.76
48.384,82.08
26.784,120.096
42.336,108.864
32.832,85.536
30.24,87.264
74.304,99.36
107.136,84.672
30.24,152.928
42.336,135.648
51.84,72.576
51.84,64.8
71.712,85.536
30.24,85.536
41.472,84.672
76.896,113.184
36.288,210.816
62.208,139.104
40.608,168.48
38.016,110.592
30.24,64.8
45.792,83.808
53.568,184.032
38.016,63.936
40.608,62.208
30.24,72.576
34.56,120.96
43.2,120.096
52.704,77.76
41.472,136.512
35.424,129.6
52.704,173.664
31.104,168.48
59.616,197.856
66.528,106.272
46.656,146.016
41.472,150.336
68.256,84.672
74.304,76.896
44.064,116.64
51.84,127.872
31.968,126.144
72.576,125.28
88.128,171.936
51.84,137.376
68.256,177.984
73.44,119.232
63.936,77.76
31.104,122.688
29.376,63.936
70.848,168.48
78.624,115.776
48.384,89.856
75.168,50.976
44.928,64.8
50.976,116.64
33.696,118.368
59.616,112.32
45.792,111.456
63.936,102.816
31.968,114.912
74.304,125.28
63.936,113.184
43.2,103.68
65.664,64.8
35.424,116.64
31.968,128.736
38.016,53.568
25.92,58.752
84.672,126.144
84.672,126.144
74.304,93.312
86.4,148.608
66.528,86.4
33.696,188.352
50.112,127.872
51.84,137.376
56.16,379.296
37.152,177.12
83.808,127.008
51.84,147.744
54.432,83.808
79.488,95.904
56.16,78.624
66.528,103.68
69.12,123.552
52.704,127.008
44.928,107.136
41.472,105.408
31.968,166.752
37.152,95.04
32.832,105.408
79.488,93.312
80.352,108.0
49.248,93.312
34.56,63.072
41.472,92.448
80.352,105.408
88.128,165.888
56.16,169.344
42.336,170.208
44.928,85.536
27.648,116.64
63.072,144.288
126.144,105.408
31.104,127.008
32.832,177.12
61.344,149.472
65.664,96.768
67.392,69.12
48.384,95.904
83.808,97.632
64.8,115.776
63.072,150.336
44.064,163.296
63.936,183.168
82.944,88.128
42.336,143.424
39.744,107.136
69.984,172.8
63.072,74.304
42.336,63.936
71.712,128.736
42.336,67.392
29.376,101.952
49.248,74.304
63.072,158.112
31.968,136.512
31.968,118.368
97.632,84.672
40.608,108.0
57.024,113.184
59.616,226.368
31.968,80.352
66.528,96.768
42.336,119.232
100.224,158.976
76.032,61.344
34.56,115.776
29.376,70.848
55.296,63.936
57.888,139.104
39.744,146.016
85.536,143.424
26.784,139.104
44.064,165.888
44.064,54.432
61.344,105.408
79.488,95.904
89.856,83.808
26.784,136.512
42.336,63.936
51.84,63.936
71.712,68.256
40.608,42.336
63.072,159.84
50.976,90.72
69.984,156.384
94.176,127.872
49.248,163.296
76.032,63.072
75.168,158.112
64.8,173.664
47.52,104.544
44.928,151.2
33.696,127.008
31.104,133.056
84.672,66.528
43.2,43.2
41.472,110.592
84.672,147.744
80.352,147.744
30.24,158.976
44.928,125.28
31.104,129.6
41.472,98.496
42.336,152.064
59.616,173.664
58.752,162.432
34.56,120.096
86.4,138.24
52.704,51.84
42.336,103.68
61.344,114.912
28.512,95.904
76.032,158.976
47.52,83.808
52.704,211.68
56.16,147.744
50.976,102.816
114.912,120.096
46.656,104.544
97.632,116.64
58.752,148.608
38.88,166.752
64.8,62.208
27.648,104.544
84.672,133.056
76.032,108.0
82.944,113.184
31.968,108.864
71.712,114.048
50.976,117.504
38.016,128.736
38.88,107.136
41.472,105.408
25.056,112.32
29.376,73.44
35.424,168.48
42.336,73.44
31.968,95.904
33.696,118.368
46.656,117.504
38.016,121.824
30.24,113.184
68.256,136.512
63.936,137.376
37.152,85.536
93.312,119.232
74.304,102.816
95.04,174.528
74.304,158.112
44.928,116.64
70.848,63.936
43.2,171.936
50.976,105.408
82.08,140.832
51.84,63.936
61.344,133.92
74.304,171.072
31.968,171.072
64.8,127.872
31.968,133.92
36.288,178.848
61.344,97.632
61.344,146.016
57.888,118.368
31.104,55.296
44.064,149.472
202.176,73.44
50.112,109.728
47.52,168.48
31.968,158.112
31.104,140.832
83.808,171.936
31.104,118.368
54.432,147.744
69.12,116.64
63.936,114.912
78.624,136.512
31.104,126.144
55.296,53.568
85.536,51.84
36.288,86.4
25.056,136.512
45.792,161.568
52.704,115.776
41.472,72.576
38.88,158.112
25.92,63.936
78.624,128.736
32.832,126.144
75.168,131.328
31.968,110.592
30.24,53.568
74.304,128.736
51.84,94.176
36.288,52.704
39.744,63.072
55.296,107.136
31.968,140.832
67.392,133.92
41.472,134.784
40.608,154.656
29.376,148.608
34.56,83.808
40.608,97.632
44.064,158.976
31.968,158.976
38.016,89.856
69.984,49.248
82.08,114.048
59.616,116.64
81.216,114.048
39.744,150.336
42.336,127.008
49.248,74.304
42.336,148.608
54.432,126.144
77.76,127.008
38.016,104.544
88.992,127.008
50.112,68.256
64.8,127.008
55.296,63.936
76.032,106.272
25.056,114.048
64.8,116.64
46.656,140.832
62.208,179.712
34.56,125.28
47.52,178.848
52.704,114.912
27.648,86.4
57.024,139.104
59.616,83.808
115.776,127.008
43.2,95.04
31.104,82.944
51.84,165.024
50.112,128.736
29.376,113.184
60.48,127.008
28.512,176.256
95.04,114.048
89.856,95.04
57.024,122.688
82.944,114.048
73.44,127.872
72.576,135.648
74.304,116.64
84.672,119.232
53.568,52.704
87.264,82.944
84.672,105.408
41.472,115.776
38.88,133.056
82.944,126.144
70.848,53.568
59.616,74.304
57.888,127.872
32.832,73.44
32.832,147.744
71.712,139.968
43.2,144.288
42.336,73.44
40.608,51.84
75.168,67.392
51.84,157.248
78.624,114.912
31.104,71.712
76.032,139.104
62.208,107.136
34.56,109.728
31.104,114.912
67.392,121.824
41.472,125.28
91.584,132.192
83.808,95.04
102.816,109.728
104.544,116.64
71.712,43.2
73.44,52.704
76.032,136.512
88.992,117.504
52.704,82.08
35.424,83.808
88.992,160.704
33.696,64.8
26.784,115.776
44.064,121.824
51.84,142.56
33.696,108.0
47.52,96.768
69.12,123.552
63.072,63.072
30.24,85.536
63.936,69.984
46.656,125.28
43.2,138.24
37.152,190.944
42.336,188.352
72.576,135.648
70.848,137.376
127.872,71.712
82.944,136.512
88.128,146.88
41.472,155.52
38.88,60.48
59.616,63.072
93.312,196.992
57.024,95.04
99.36,117.504
82.08,95.04
32.832,171.072
67.392,125.28
82.08,94.176
39.744,104.544
69.984,111.456
58.752,103.68
44.928,143.424
31.104,149.472
88.128,76.032
63.072,63.936
79.488,87.264
68.256,115.776
45.792,146.016
43.2,56.16
54.432,95.04
67.392,158.112
58.752,117.504
74.304,133.056
82.944,104.544
56.16,103.68
41.472,114.048
38.88,57.888
88.992,85.536
56.16,69.984
66.528,91.584
44.928,114.048
34.56,105.408
51.84,101.088
76.896,123.552
61.344,85.536
74.304,145.152
66.528,129.6
76.896,62.208
31.968,105.408
60.48,182.304
79.488,65.664
31.104,149.472
69.12,46.656
90.72,83.808
66.528,135.648
27.648,104.544
82.08,112.32
60.48,167.616
40.608,74.304
88.992,127.872
44.064,159.84
63.072,165.024
33.696,142.56
31.104,183.168
50.112,186.624
39.744,84.672
209.088,63.936
118.368,114.912
263.52,87.264
59.616,66.528
52.704,121.824
44.928,64.8
75.168,138.24
40.608,108.0
30.24,144.288
31.968,88.128
26.784,72.576
42.336,108.0
38.88,143.424
57.888,147.744
36.288,63.936
42.336,101.088
61.344,106.272
40.608,82.944
83.808,63.072
47.52,127.008
88.128,117.504
42.336,139.104
53.568,116.64
54.432,126.144
65.664,127.008
68.256,133.92
50.112,136.512
40.608,74.304
64.8,171.072
73.44,156.384
87.264,73.44
28.512,133.92
60.48,113.184
44.064,139.104
70.848,139.104
59.616,149.472
68.256,82.944
36.288,138.24
34.56,115.776
54.432,81.216
47.52,190.944
31.104,114.912
80.352,63.936
61.344,95.04
84.672,67.392
41.472,82.944
33.696,119.232
35.424,131.328
88.128,118.368
37.152,152.928
75.168,108.0
70.848,98.496
27.648,148.608
37.152,127.872
62.208,190.944
63.936,114.048
38.016,126.144
37.152,106.272
52.704,63.072
38.88,180.576
85.536,130.464
40.608,117.504
45.792,114.048
72.576,143.424
44.064,114.048
72.576,151.2
31.968,177.984
63.936,117.504
43.2,150.336
47.52,114.912
34.56,103.68
98.496,63.936
55.296,61.344
37.152,50.976
68.256,114.912
69.12,114.048
73.44,107.136
75.168,127.872
34.56,155.52
76.896,103.68
31.968,139.104
30.24,129.6
62.208,97.632
39.744,104.544
65.664,126.144
42.336,106.272
114.048,74.304
84.672,116.64
62.208,159.84
40.608,125.28
54.432,169.344
38.88,87.264
52.704,158.976
86.4,114.912
86.4,97.632
35.424,115.776
89.856,97.632
69.12,148.608
50.976,84.672
26.784,95.04
53.568,43.2
41.472,85.536
47.52,118.368
54.432,74.304
69.12,74.304
55.296,138.24
43.2,120.096
81.216,170.208
76.032,101.088
58.752,168.48
28.512,156.384
87.264,116.64
63.936,144.288
79.488,104.544
73.44,41.472
28.512,87.264
49.248,190.944
48.384,89.856
54.432,120.096
33.696,145.152
75.168,143.424
63.072,81.216
31.104,95.904
56.16,146.88
38.016,138.24
84.672,117.504
84.672,137.376
83.808,95.904
72.576,139.104
62.208,50.976
41.472,171.072
35.424,126.144
63.072,158.112
53.568,144.288
53.568,138.24
71.712,180.576
38.88,148.608
67.392,190.944
70.848,129.6
63.072,83.808
88.128,68.256
83.808,93.312
30.24,153.792
58.752,109.728
74.304,166.752
42.336,66.528
58.752,101.088
50.112,196.128
44.928,99.36
81.216,137.376
51.84,140.832
68.256,111.456
38.016,64.8
44.064,88.992
57.888,106.272
65.664,158.112
38.016,159.84
44.928,139.968
71.712,115.776
43.2,200.448
96.768,127.872
69.984,188.352
31.104,142.56
60.48,94.176
97.632,50.976
46.656,63.936
180.576,108.0
81.216,105.408
31.104,114.048
59.616,123.552
41.472,142.56
28.512,145.152
40.608,90.72
89.856,85.536
74.304,119.232
45.792,83.808
39.744,43.2
35.424,164.16
40.608,146.016
37.152,142.56
82.08,137.376
47.52,158.112
78.624,151.2
30.24,120.096
31.968,124.416
69.984,82.08
63.072,129.6
77.76,63.072
40.608,72.576
30.24,116.64
35.424,105.408
79.488,113.184
29.376,127.872
106.272,74.304
51.84,152.928
80.352,146.016
38.88,167.616
41.472,106.272
52.704,149.472
31.104,108.0
43.2,116.64
36.288,72.576
29.376,63.072
27.648,39.744
31.968,158.976
80.352,84.672
49.248,110.592
43.2,139.104
51.84,138.24
33.696,186.624
31.104,127.008
38.88,83.808
74.304,88.128
74.304,168.48
25.92,101.952
43.2,97.632
32.832,61.344
73.44,69.12
69.12,101.952
39.744,66.528
36.288,171.072
31.968,167.616
78.624,191.808
51.84,71.712
158.112,127.008
94.176,117.504
56.16,148.608
56.16,138.24
57.888,127.008
34.56,63.936
40.608,82.944
86.4,79.488
76.032,83.808
80.352,171.072
52.704,146.016
44.928,138.24
81.216,120.096
27.648,151.2
167.616,95.904
243.648,127.008
32.832,127.008
63.072,63.072
87.264,136.512
44.928,123.552
37.152,96.768
41.472,104.544
83.808,116.64
31.104,168.48
57.024,101.952
119.232,115.776
50.976,160.704
26.784,122.688
70.848,74.304
45.792,50.976
33.696,63.936
32.832,114.912
47.52,139.104
47.52,165.024
63.072,146.88
40.608,160.704
50.976,83.808
52.704,113.184
89.856,137.376
62.208,100.224
51.84,83.808
42.336,72.576
37.152,84.672
66.528,116.64
75.168,86.4
32.832,158.976
64.8,147.744
61.344,66.528
45.792,104.544
43.2,82.08
42.336,105.408
36.288,168.48
64.8,184.032
38.016,63.936
31.104,95.904
42.336,68.256
38.88,94.176
51.84,119.232
32.832,148.608
72.576,193.536
50.112,50.976
71.712,128.736
47.52,115.776
30.24,114.912
30.24,179.712
53.568,92.448
37.152,174.528
44.064,133.056
43.2,32.832
60.48,72.576
83.808,50.976
72.576,127.872
53.568,146.88
76.032,105.408
70.848,114.048
57.888,135.648
66.528,151.2
50.976,146.88
31.968,88.992
91.584,157.248
116.64,67.392
69.12,98.496
72.576,63.072
47.52,63.936
72.576,120.96
39.744,139.968
83.808,54.432
73.44,117.504
76.896,146.016
82.944,138.24
178.848,177.984
69.12,110.592
52.704,121.824
65.664,92.448
41.472,55.296
26.784,120.096
74.304,122.688
38.88,161.568
63.936,55.296
88.992,166.752
28.512,108.0
31.968,105.408
45.792,178.848
38.88,203.04
62.208,191.808
43.2,105.408
44.928,63.072
87.264,97.632
78.624,127.008
43.2,158.112
45.792,136.512
35.424,105.408
34.56,137.376
72.576,127.872
44.928,150.336
73.44,190.944
55.296,171.072
39.744,113.184
31.104,52.704
57.888,105.408
59.616,121.824
43.2,190.08
63.936,105.408
73.44,140.832
69.984,106.272
77.76,139.968
27.648,103.68
69.984,104.544
38.016,63.936
38.88,128.736
31.104,44.064
67.392,127.008
93.312,175.392
31.104,134.784
78.624,139.968
43.2,43.2
31.104,79.488
72.576,64.8
26.784,120.96
48.384,95.04
70.848,63.936
45.792,109.728
66.528,69.12
42.336,42.336
31.104,116.64
65.664,167.616
46.656,105.408
76.896,106.272
31.968,120.096
27.648,158.976
37.152,104.544
53.568,53.568
79.488,77.76
73.44,137.376
31.104,67.392
54.432,125.28
39.744,261.792
78.624,114.912
72.576,51.84
52.704,137.376
46.656,79.488
43.2,118.368
70.848,119.232
42.336,151.2
80.352,52.704
79.488,126.144
84.672,95.04
52.704,112.32
84.672,47.52
82.944,88.992
84.672,158.112
43.2,115.776
28.512,176.256
169.344,48.384
60.48,94.176
55.296,178.848
42.336,126.144
87.264,108.864
60.48,152.064
83.808,127.872
69.984,140.832
31.968,117.504
85.536,147.744
86.4,96.768
87.264,105.408
61.344,114.912
35.424,65.664
59.616,85.536
81.216,42.336
77.76,136.512
43.2,71.712
90.72,115.776
63.072,144.288
54.432,151.2
63.936,115.776
73.44,117.504
36.288,106.272
51.84,101.952
57.888,93.312
31.104,108.0
50.112,116.64
50.976,116.64
39.744,95.904
63.936,57.888
43.2,139.968
70.848,139.104
44.064,147.744
33.696,70.848
35.424,107.136
81.216,72.576
62.208,168.48
31.968,152.064
68.256,64.8
69.12,142.56
51.84,76.896
60.48,140.832
31.968,138.24
78.624,136.512
65.664,35.424
51.84,84.672
57.888,93.312
63.936,115.776
55.296,108.0
88.992,101.952
33.696,149.472
60.48,85.536
64.8,113.184
59.616,129.6
70.848,108.864
26.784,64.8
31.968,177.12
59.616,75.168
35.424,44.928
69.12,52.704
63.936,158.976
61.344,73.44
69.984,105.408
79.488,94.176
46.656,103.68
62.208,135.648
48.384,115.776
32.832,125.28
49.248,131.328
31.968,99.36
67.392,129.6
33.696,136.512
81.216,63.072
76.896,47.52
85.536,115.776
31.968,75.168
73.44,127.872
33.696,92.448
51.84,147.744
65.664,154.656
57.888,178.848
91.584,69.984
42.336,182.304
31.104,137.376
72.576,62.208
42.336,127.008
35.424,135.648
48.384,162.432
60.48,51.84
74.304,72.576
40.608,182.304
95.904,82.944
61.344,75.168
82.944,136.512
80.352,51.84
31.104,69.12
36.288,82.08
36.288,90.72
42.336,84.672
50.112,104.544
69.12,126.144
33.696,126.144
31.968,134.784
38.88,64.8
65.664,114.912
39.744,92.448
38.016,107.136
80.352,127.872
44.928,95.904
42.336,176.256
42.336,238.464
41.472,158.112
88.128,157.248
31.968,98.496
41.472,100.224
43.2,67.392
64.8,84.672
33.696,73.44
31.104,146.016
31.104,157.248
73.44,199.584
81.216,146.016
82.944,127.008
50.112,134.784
58.752,103.68
44.064,125.28
41.472,125.28
72.576,63.936
38.016,94.176
48.384,139.104
53.568,167.616
33.696,72.576
66.528,114.048
52.704,115.776
68.256,159.84
47.52,110.592
63.072,127.872
76.032,137.376
59.616,138.24
73.44,63.072
31.968,114.048
81.216,104.544
49.248,182.304
50.112,106.272
43.2,113.184
55.296,74.304
74.304,118.368
65.664,111.456
63.936,140.832
42.336,123.552
52.704,118.368
38.88,81.216
52.704,69.12
80.352,158.976
76.896,63.072
42.336,167.616
73.44,73.44
31.968,211.68
49.248,158.112
81.216,155.52
32.832,126.144
51.84,146.88
51.84,118.368
31.104,57.888
47.52,127.872
44.928,63.936
74.304,63.072
42.336,161.568
44.064,116.64
40.608,95.04
68.256,143.424
52.704,137.376
31.968,107.136
31.104,59.616
44.064,104.544
51.84,80.352
25.056,72.576
57.888,63.936
64.8,116.64
69.12,139.968
95.04,82.944
52.704,114.912
42.336,139.104
35.424,128.736
42.336,162.432
52.704,66.528
45.792,149.472
26.784,117.504
31.968,86.4
40.608,137.376
34.56,103.68
64.8,85.536
81.216,82.944
76.032,117.504
63.072,166.752
32.832,126.144
64.8,117.504
63.072,74.304
42.336,178.848
26.784,104.544
50.976,106.272
37.152,200.448
42.336,95.904
48.384,108.0
32.832,51.84
58.752,62.208
54.432,126.144
48.384,100.224
37.152,195.264
66.528,109.728
38.016,236.736
53.568,120.96
39.744,117.504
57.888,102.816
76.032,139.104
52.704,63.936
57.024,55.296
39.744,81.216
74.304,144.288
49.248,182.304
60.48,120.096
62.208,168.48
35.424,150.336
94.176,147.744
35.424,146.88
78.624,136.512
31.968,83.808
82.944,111.456
69.984,64.8
62.208,101.952
69.984,137.376
43.2,114.912
36.288,146.016
44.064,123.552
35.424,223.776
41.472,114.912
73.44,126.144
32.832,79.488
51.84,138.24
63.072,84.672
92.448,53.568
33.696,121.824
43.2,106.272
42.336,114.912
38.016,129.6
52.704,181.44
52.704,104.544
53.568,115.776
40.608,250.56
53.568,111.456
69.12,164.16
36.288,137.376
88.128,73.44
82.944,132.192
57.888,109.728
41.472,93.312
50.976,146.88
25.92,106.272
41.472,114.912
45.792,118.368
73.44,83.808
48.384,71.712
67.392,85.536
43.2,118.368
62.208,115.776
28.512,64.8
52.704,126.144
79.488,54.432
57.888,103.68
63.936,54.432
29.376,95.04
31.104,139.104
57.888,105.408
28.512,117.504
32.832,167.616
38.016,76.896
35.424,139.104
66.528,139.104
57.024,87.264
59.616,137.376
63.936,117.504
81.216,59.616
5.184,64.8
30.24,114.912
71.712,139.968
53.568,127.872
82.08,108.0
44.064,126.144
47.52,57.024
31.104,111.456
57.888,63.072
51.84,74.304
42.336,134.784
74.304,74.304
38.88,87.264
31.104,63.936
73.44,101.952
72.576,63.936
77.76,126.144
85.536,108.864
74.304,85.536
63.936,79.488
64.8,121.824
41.472,171.936
84.672,138.24
85.536,130.464
63.072,164.16
31.968,156.384
64.8,83.808
38.016,62.208
32.832,95.904
99.36,137.376
38.88,135.648
76.896,156.384
29.376,158.976
43.2,108.864
53.568,127.008
31.968,104.544
77.76,105.408
45.792,58.752
53.568,125.28
57.888,75.168
42.336,63.936
58.752,190.08
32.832,138.24
57.888,150.336
44.928,146.016
43.2,146.88
54.432,123.552
41.472,157.248
78.624,100.224
72.576,51.84
69.984,157.248
69.12,96.768
72.576,100.224
52.704,171.072
32.832,137.376
47.52,179.712
50.112,175.392
38.016,183.168
77.76,81.216
82.08,152.064
37.152,221.184
82.08,72.576
33.696,182.304
79.488,61.344
38.016,52.704
61.344,133.92
57.024,178.848
47.52,184.032
74.304,146.88
31.104,76.032
84.672,78.624
32.832,122.688
63.936,127.872
63.936,160.704
50.976,145.152
47.52,63.072
36.288,76.896
34.56,94.176
32.832,52.704
63.072,87.264
73.44,116.64
79.488,143.424
87.264,114.912
83.808,105.408
78.624,85.536
31.104,121.824
57.888,135.648
64.8,169.344
69.12,49.248
38.016,126.144
74.304,157.248
63.072,95.904
32.832,84.672
32.832,72.576
27.648,82.944
76.032,115.776
69.12,69.984
48.384,170.208
44.928,91.584
50.976,177.984
36.288,69.12
85.536,95.904
38.016,147.744
54.432,64.8
69.984,92.448
71.712,62.208
34.56,122.688
51.84,81.216
38.016,174.528
59.616,190.08
36.288,97.632
73.44,117.504
55.296,89.856
82.08,118.368
36.288,148.608
75.168,107.136
63.936,80.352
76.032,50.112
37.152,158.112
65.664,76.032
44.928,147.744
69.12,146.88
44.064,158.976
83.808,105.408
41.472,169.344
83.808,126.144
46.656,159.84
63.936,88.992
95.04,82.08
84.672,114.912
69.984,88.128
42.336,108.864
64.8,146.88
63.936,129.6
97.632,139.104
31.104,106.272
63.936,137.376
51.84,97.632
64.8,158.976
59.616,134.784
65.664,63.072
58.752,113.184
31.968,160.704
31.104,146.88
31.104,120.096
43.2,157.248
31.968,136.512
31.968,145.152
46.656,96.768
58.752,110.592
51.84,147.744
80.352,117.504
40.608,52.704
59.616,95.904
79.488,84.672
48.384,94.176
37.152,111.456
64.8,121.824
67.392,74.304
60.48,157.248
56.16,95.04
38.88,97.632
44.064,93.312
31.968,163.296
86.4,79.488
63.936,104.544
37.152,116.64
38.016,40.608
31.104,88.992
69.12,177.984
31.104,105.408
52.704,102.816
74.304,154.656
65.664,46.656
31.968,98.496
53.568,98.496
31.968,146.016
104.544,69.984
47.52,84.672
50.976,129.6
46.656,127.008
59.616,157.248
40.608,53.568
27.648,127.008
52.704,84.672
44.928,158.976
89.856,147.744
72.576,110.592
38.016,178.848
32.832,127.008
62.208,126.144
50.112,171.072
31.104,82.944
74.304,49.248
54.432,94.176
69.984,110.592
55.296,148.608
30.24,126.144
56.16,117.504
44.928,127.872
84.672,96.768
63.936,126.144
72.576,104.544
48.384,116.64
50.976,54.432
54.432,62.208
64.8,101.952
90.72,123.552
41.472,100.224
31.104,97.632
53.568,143.424
52.704,120.096
36.288,127.872
48.384,134.784
62.208,126.144
72.576,139.968
33.696,108.864
69.984,104.544
64.8,55.296
41.472,146.88
31.968,146.016
31.968,95.904
63.072,170.208
69.12,83.808
39.744,147.744
54.432,75.168
59.616,93.312
57.888,137.376
44.928,116.64
67.392,64.8
44.064,130.464
50.976,146.016
72.576,146.88
49.248,96.768
98.496,95.904
73.44,95.04
26.784,107.136
42.336,127.872
103.68,82.08
69.12,89.856
82.944,95.904
63.072,57.024
41.472,135.648
31.968,63.936
63.072,115.776
37.152,130.464
45.792,153.792
85.536,97.632
67.392,163.296
39.744,160.704
61.344,117.504
31.104,63.936
31.104,91.584
31.104,146.88
87.264,85.536
62.208,134.784
35.424,43.2
63.936,63.936
41.472,181.44
66.528,119.232
69.984,106.272
31.104,98.496
68.256,53.568
31.968,143.424
47.52,115.776
76.032,82.08
41.472,118.368
36.288,110.592
64.8,119.232
53.568,106.272
30.24,62.208
115.776,50.976
57.024,88.992
47.52,171.072
54.432,146.88
67.392,76.032
77.76,168.48
42.336,222.048
25.92,101.088
31.968,173.664
73.44,177.984
92.448,49.248
36.288,69.984
34.56,93.312
44.064,93.312
59.616,95.904
83.808,111.456
41.472,51.84
63.072,114.048
56.16,171.072
60.48,115.776
34.56,128.736
63.072,139.104
35.424,76.896
37.152,60.48
88.128,108.864
65.664,64.8
101.088,180.576
74.304,80.352
52.704,165.888
41.472,116.64
83.808,114.912
64.8,98.496
74.304,175.392
38.88,159.84
84.672,118.368
75.168,84.672
32.832,90.72
52.704,92.448
53.568,165.024
78.624,105.408
27.648,127.008
41.472,127.008
52.704,86.4
79.488,158.112
82.08,146.88
62.208,137.376
31.968,116.64
68.256,67.392
47.52,88.992
67.392,104.544
57.024,116.64
52.704,121.824
52.704,148.608
57.888,116.64
49.248,73.44
42.336,126.144
95.904,169.344
53.568,85.536
64.8,85.536
33.696,86.4
37.152,128.736
73.44,170.208
72.576,115.776
40.608,123.552
63.936,63.936
44.064,133.92
43.2,69.984
69.984,149.472
72.576,57.888
41.472,108.864
31.968,105.408
44.928,89.856
69.12,91.584
31.968,62.208
77.76,58.752
31.968,95.04
39.744,146.88
54.432,137.376
28.512,127.008
33.696,144.288
59.616,136.512
37.152,120.96
69.12,125.28
31.104,114.912
50.976,127.008
67.392,132.192
55.296,75.168
31.968,113.184
46.656,169.344
39.744,62.208
82.944,73.44
30.24,63.936
67.392,50.112
40.608,114.048
63.936,75.168
30.24,178.848
69.984,116.64
84.672,113.184
85.536,91.584
39.744,76.032
31.968,146.88
58.752,47.52
53.568,66.528
31.968,106.272
63.072,99.36
88.128,108.864
57.888,100.224
111.456,213.408
42.336,158.976
51.84,139.104
69.984,114.912
50.976,107.136
37.152,116.64
37.152,61.344
58.752,105.408
63.936,169.344
49.248,139.104
41.472,108.0
34.56,260.928
31.104,83.808
50.976,136.512
65.664,171.936
44.064,141.696
38.88,99.36
69.984,66.528
38.88,54.432
56.16,98.496
76.896,73.44
31.104,137.376
39.744,135.648
75.168,140.832
29.376,146.88
43.2,127.008
63.936,150.336
31.104,128.736
63.936,107.136
35.424,121.824
40.608,41.472
41.472,104.544
51.84,127.008
74.304,73.44
78.624,181.44
64.8,107.136
80.352,114.912
69.984,124.416
33.696,135.648
63.072,64.8
30.24,134.784
28.512,149.472
39.744,63.072
33.696,147.744
52.704,74.304
35.424,68.256
76.032,177.984
31.968,156.384
52.704,127.008
36.288,137.376
85.536,186.624
42.336,113.184
73.44,148.608
42.336,139.104
84.672,173.664
61.344,76.032
63.072,182.304
87.264,62.208
31.968,139.104
64.8,171.072
67.392,146.016
52.704,69.984
63.936,105.408
41.472,183.168
52.704,60.48
41.472,103.68
59.616,154.656
66.528,127.872
59.616,97.632
39.744,135.648
50.976,168.48
41.472,137.376
38.88,69.12
75.168,98.496
42.336,151.2
25.92,113.184
73.44,176.256
69.984,122.688
41.472,178.848
59.616,272.16
63.072,113.184
81.216,183.168
35.424,62.208
53.568,79.488
74.304,58.752
90.72,84.672
40.608,143.424
31.968,171.936
38.88,125.28
86.4,94.176
61.344,89.856
59.616,158.976
41.472,136.512
28.512,122.688
43.2,149.472
32.832,136.512
56.16,53.568
39.744,67.392
51.84,116.64
28.512,140.832
47.52,128.736
49.248,157.248
32.832,69.984
25.056,143.424
82.944,87.264
25.92,135.648
25.92,86.4
44.928,63.072
50.976,55.296
31.104,95.904
37.152,114.048
42.336,106.272
41.472,128.736
30.24,169.344
43.2,152.928
54.432,182.304
83.808,117.504
72.576,114.912
31.104,120.096
31.968,85.536
38.016,59.616
47.52,107.136
31.968,158.112
71.712,143.424
44.064,103.68
42.336,106.272
66.528,133.056
44.928,176.256
37.152,160.704
71.712,153.792
69.12,69.984
41.472,57.024
76.032,50.112
83.808,111.456
35.424,92.448
