course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,t_stop1_to_stop2_original
101307,2021-06-26 14:29:30.048,2021-06-26 14:31:30.144,2021-06-26 14:32:29.760,2021-06-26 14:34:29.856,2021-06-26 14:30:33.120,2021-06-26 14:33:39.744,2021-06-26 14:34:48.864,2021-06-26 14:37:52.032,2.0,0.0,0.0,0.0,9,21,186.624,69.12,183.168,1624710570.048,1624710690.144,1624710749.76,1624710869.856,1624710633.12,1624710819.744,1624710888.864,1624711072.032,186.624
101309,2021-06-26 15:39:29.952,2021-06-26 15:41:30.048,2021-06-26 15:42:29.664,2021-06-26 15:44:29.760,2021-06-26 15:41:51.648,2021-06-26 15:43:44.832,2021-06-26 15:44:47.040,2021-06-26 15:47:45.024,1.0,0.5,1.0,0.0,10,22,113.184,62.208,177.984,1624714769.952,1624714890.048,1624714949.664,1624715069.76,1624714911.648,1624715024.832,1624715087.04,1624715265.024,113.184
101311,2021-06-26 16:55:30.144,2021-06-26 16:57:30.240,2021-06-26 16:58:29.856,2021-06-26 17:00:29.952,2021-06-26 16:56:51.360,2021-06-26 16:59:19.968,2021-06-26 17:00:11.808,2021-06-26 17:03:42.624,1.0,0.0,0.5,0.5,11,23,148.608,51.84,210.816,1624719330.144,1624719450.24,1624719509.856,1624719629.952,1624719411.36,1624719559.968,1624719611.808,1624719822.624,148.608
101313,2021-06-26 18:00:30.240,2021-06-26 18:02:30.336,2021-06-26 18:03:29.952,2021-06-26 18:05:30.048,2021-06-26 18:03:43.776,2021-06-26 18:06:02.880,2021-06-26 18:06:55.584,2021-06-26 18:09:44.064,2.0,0.0,1.0,0.5,12,24,139.104,52.704,168.48,1624723230.24,1624723350.336,1624723409.952,1624723530.048,1624723423.776,1624723562.88,1624723615.584,1624723784.064,139.104
101315,2021-06-26 19:05:30.336,2021-06-26 19:07:30.432,2021-06-26 19:08:30.048,2021-06-26 19:10:30.144,2021-06-26 19:06:03.168,2021-06-26 19:08:56.832,2021-06-26 19:10:20.640,2021-06-26 19:13:42.816,2.0,1.0,1.0,1.0,13,25,173.664,83.808,202.176,1624727130.336,1624727250.432,1624727310.048,1624727430.144,1624727163.168,1624727336.832,1624727420.64,1624727622.816,173.664
101317,2021-06-26 20:08:30.336,2021-06-26 20:09:29.952,2021-06-26 20:10:30.432,2021-06-26 20:12:29.664,2021-06-26 20:10:52.032,2021-06-26 20:12:08.064,2021-06-26 20:13:11.136,2021-06-26 20:15:50.112,0.0,0.0,0.0,0.0,14,26,76.032,63.072,158.976,1624730910.336,1624730969.952,1624731030.432,1624731149.664,1624731052.032,1624731128.064,1624731191.136,1624731350.112,76.032
101319,2021-06-26 21:25:30.144,2021-06-26 21:26:29.760,2021-06-26 21:27:30.240,2021-06-26 21:29:30.336,2021-06-26 21:25:52.608,2021-06-26 21:28:54.912,2021-06-26 21:29:58.848,2021-06-26 21:31:45.120,2.0,0.0,0.0,0.0,15,27,182.304,63.936,106.272,1624735530.144,1624735589.76,1624735650.24,1624735770.336,1624735552.608,1624735734.912,1624735798.848,1624735905.12,182.304
101291,2021-06-27 05:30:29.664,2021-06-27 05:31:30.144,2021-06-27 05:32:29.760,2021-06-27 05:34:29.856,2021-06-27 05:30:14.112,2021-06-27 05:31:16.320,2021-06-27 05:32:29.760,2021-06-27 05:35:50.208,0.0,0.0,0.0,0.0,1,28,62.208,73.44,200.448,1624764629.664,1624764690.144,1624764749.76,1624764869.856,1624764614.112,1624764676.32,1624764749.76,1624764950.208,62.208
101293,2021-06-27 06:30:29.952,2021-06-27 06:31:30.432,2021-06-27 06:32:30.048,2021-06-27 06:34:30.144,2021-06-27 06:31:07.968,2021-06-27 06:33:27.072,2021-06-27 06:34:19.776,2021-06-27 06:37:39.360,2.0,0.0,0.0,0.0,2,29,139.104,52.704,199.584,1624768229.952,1624768290.432,1624768350.048,1624768470.144,1624768267.968,1624768407.072,1624768459.776,1624768659.36,139.104
101295,2021-06-27 07:40:29.856,2021-06-27 07:42:29.952,2021-06-27 07:43:30.432,2021-06-27 07:45:29.664,2021-06-27 07:40:28.128,2021-06-27 07:43:19.200,2021-06-27 07:44:11.904,2021-06-27 07:47:54.816,1.5,0.0,1.0,0.0,3,30,171.072,52.704,222.912,1624772429.856,1624772549.952,1624772610.432,1624772729.664,1624772428.128,1624772599.2,1624772651.904,1624772874.816,171.072
101297,2021-06-27 08:45:29.952,2021-06-27 08:47:30.048,2021-06-27 08:48:29.664,2021-06-27 08:50:29.760,2021-06-27 08:45:23.040,2021-06-27 08:47:49.056,2021-06-27 08:48:42.624,2021-06-27 08:51:52.704,2.0,0.0,0.0,0.0,4,31,146.016,53.568,190.08,1624776329.952,1624776450.048,1624776509.664,1624776629.76,1624776323.04,1624776469.056,1624776522.624,1624776712.704,146.016
101299,2021-06-27 10:02:29.760,2021-06-27 10:04:29.856,2021-06-27 10:05:30.336,2021-06-27 10:07:30.432,2021-06-27 10:03:35.424,2021-06-27 10:04:45.408,2021-06-27 10:05:43.296,2021-06-27 10:07:52.032,1.0,0.0,0.0,0.0,5,32,69.984,57.888,128.736,1624780949.76,1624781069.856,1624781130.336,1624781250.432,1624781015.424,1624781085.408,1624781143.296,1624781272.032,69.984
101301,2021-06-27 11:14:29.760,2021-06-27 11:16:29.856,2021-06-27 11:17:30.336,2021-06-27 11:19:30.432,2021-06-27 11:14:27.168,2021-06-27 11:16:12.576,2021-06-27 11:17:25.152,2021-06-27 11:19:54.624,0.0,0.0,0.0,0.5,6,33,105.408,72.576,149.472,1624785269.76,1624785389.856,1624785450.336,1624785570.432,1624785267.168,1624785372.576,1624785445.152,1624785594.624,105.408
101303,2021-06-27 12:19:29.856,2021-06-27 12:21:29.952,2021-06-27 12:22:30.432,2021-06-27 12:24:29.664,2021-06-27 12:20:01.824,2021-06-27 12:23:04.992,2021-06-27 12:23:47.328,2021-06-27 12:27:52.704,2.0,0.0,0.0,0.0,7,34,183.168,42.336,245.376,1624789169.856,1624789289.952,1624789350.432,1624789469.664,1624789201.824,1624789384.992,1624789427.328,1624789672.704,183.168
101305,2021-06-27 13:24:29.952,2021-06-27 13:26:30.048,2021-06-27 13:27:29.664,2021-06-27 13:29:29.760,2021-06-27 13:25:03.648,2021-06-27 13:26:04.128,2021-06-27 13:27:07.200,2021-06-27 13:29:55.680,0.0,0.5,0.0,1.0,8,35,60.48,63.072,168.48,1624793069.952,1624793190.048,1624793249.664,1624793369.76,1624793103.648,1624793164.128,1624793227.2,1624793395.68,60.48
101307,2021-06-27 14:29:30.048,2021-06-27 14:31:30.144,2021-06-27 14:32:29.760,2021-06-27 14:34:29.856,2021-06-27 14:29:00.672,2021-06-27 14:30:44.352,2021-06-27 14:31:58.656,2021-06-27 14:35:19.968,0.0,0.0,1.0,1.0,9,36,103.68,74.304,201.312,1624796970.048,1624797090.144,1624797149.76,1624797269.856,1624796940.672,1624797044.352,1624797118.656,1624797319.968,103.68
101309,2021-06-27 15:39:29.952,2021-06-27 15:41:30.048,2021-06-27 15:42:29.664,2021-06-27 15:44:29.760,2021-06-27 15:41:55.968,2021-06-27 15:44:30.624,2021-06-27 15:45:35.424,2021-06-27 15:47:47.616,2.0,0.0,0.0,0.0,10,37,154.656,64.8,132.192,1624801169.952,1624801290.048,1624801349.664,1624801469.76,1624801315.968,1624801470.624,1624801535.424,1624801667.616,154.656
101311,2021-06-27 16:55:30.144,2021-06-27 16:57:30.240,2021-06-27 16:58:29.856,2021-06-27 17:00:29.952,2021-06-27 16:56:54.816,2021-06-27 16:59:02.688,2021-06-27 17:00:11.808,2021-06-27 17:01:47.712,1.5,1.0,0.0,0.5,11,38,127.872,69.12,95.904,1624805730.144,1624805850.24,1624805909.856,1624806029.952,1624805814.816,1624805942.688,1624806011.808,1624806107.712,127.872
101313,2021-06-27 18:00:30.240,2021-06-27 18:02:30.336,2021-06-27 18:03:29.952,2021-06-27 18:05:30.048,2021-06-27 18:00:01.728,2021-06-27 18:01:39.360,2021-06-27 18:02:44.160,2021-06-27 18:05:49.920,0.0,1.0,0.5,0.0,12,39,97.632,64.8,185.76,1624809630.24,1624809750.336,1624809809.952,1624809930.048,1624809601.728,1624809699.36,1624809764.16,1624809949.92,97.632
101315,2021-06-27 19:05:30.336,2021-06-27 19:07:30.432,2021-06-27 19:08:30.048,2021-06-27 19:10:30.144,2021-06-27 19:05:28.608,2021-06-27 19:07:44.256,2021-06-27 19:08:48.192,2021-06-27 19:11:53.952,1.5,1.0,0.5,0.5,13,40,135.648,63.936,185.76,1624813530.336,1624813650.432,1624813710.048,1624813830.144,1624813528.608,1624813664.256,1624813728.192,1624813913.952,135.648
101317,2021-06-27 20:08:30.336,2021-06-27 20:09:29.952,2021-06-27 20:10:30.432,2021-06-27 20:12:29.664,2021-06-27 20:10:46.848,2021-06-27 20:13:35.328,2021-06-27 20:14:30.624,2021-06-27 20:17:51.936,1.5,0.0,0.5,0.0,14,41,168.48,55.296,201.312,1624817310.336,1624817369.952,1624817430.432,1624817549.664,1624817446.848,1624817615.328,1624817670.624,1624817871.936,168.48
101319,2021-06-27 21:25:30.144,2021-06-27 21:26:29.760,2021-06-27 21:27:30.240,2021-06-27 21:29:30.336,2021-06-27 21:27:06.048,2021-06-27 21:29:23.424,2021-06-27 21:30:16.128,2021-06-27 21:33:46.080,2.0,0.0,0.0,0.0,15,42,137.376,52.704,209.952,1624821930.144,1624821989.76,1624822050.24,1624822170.336,1624822026.048,1624822163.424,1624822216.128,1624822426.08,137.376
101015,2021-06-28 05:32:29.760,2021-06-28 05:33:30.240,2021-06-28 05:35:30.336,2021-06-28 05:37:30.432,2021-06-28 05:32:02.112,2021-06-28 05:33:11.232,2021-06-28 05:34:36.768,2021-06-28 05:37:50.304,0.0,0.5,1.0,0.0,1,43,69.12,85.536,193.536,1624851149.76,1624851210.24,1624851330.336,1624851450.432,1624851122.112,1624851191.232,1624851276.768,1624851470.304,69.12
101017,2021-06-28 06:53:29.760,2021-06-28 06:54:30.240,2021-06-28 06:56:30.336,2021-06-28 06:58:30.432,2021-06-28 06:52:57.792,2021-06-28 06:54:36.288,2021-06-28 06:55:39.360,2021-06-28 06:57:55.872,1.0,0.0,0.5,0.0,2,44,98.496,63.072,136.512,1624856009.76,1624856070.24,1624856190.336,1624856310.432,1624855977.792,1624856076.288,1624856139.36,1624856275.872,98.496
101019,2021-06-28 08:09:29.952,2021-06-28 08:11:30.048,2021-06-28 08:13:30.144,2021-06-28 08:16:29.856,2021-06-28 08:13:05.088,2021-06-28 08:15:36.288,2021-06-28 08:16:50.592,2021-06-28 08:20:02.400,2.0,1.0,0.0,0.0,3,45,151.2,74.304,191.808,1624860569.952,1624860690.048,1624860810.144,1624860989.856,1624860785.088,1624860936.288,1624861010.592,1624861202.4,151.2
101021,2021-06-28 09:33:29.664,2021-06-28 09:35:29.760,2021-06-28 09:37:29.856,2021-06-28 09:40:30.432,2021-06-28 09:34:18.912,2021-06-28 09:36:12.096,2021-06-28 09:37:41.088,2021-06-28 09:40:07.968,1.0,1.0,0.0,0.5,4,46,113.184,88.992,146.88,1624865609.664,1624865729.76,1624865849.856,1624866030.432,1624865658.912,1624865772.096,1624865861.088,1624866007.968,113.184
101023,2021-06-28 11:03:29.664,2021-06-28 11:05:29.760,2021-06-28 11:07:29.856,2021-06-28 11:10:30.432,2021-06-28 11:04:01.632,2021-06-28 11:06:57.888,2021-06-28 11:08:11.328,2021-06-28 11:11:54.240,2.0,0.0,1.0,0.5,5,47,176.256,73.44,222.912,1624871009.664,1624871129.76,1624871249.856,1624871430.432,1624871041.632,1624871217.888,1624871291.328,1624871514.24,176.256
101025,2021-06-28 12:19:29.856,2021-06-28 12:21:29.952,2021-06-28 12:23:30.048,2021-06-28 12:26:29.760,2021-06-28 12:19:12.576,2021-06-28 12:21:15.264,2021-06-28 12:23:02.400,2021-06-28 12:27:58.752,1.0,1.0,1.0,0.5,6,48,122.688,107.136,296.352,1624875569.856,1624875689.952,1624875810.048,1624875989.76,1624875552.576,1624875675.264,1624875782.4,1624876078.752,122.688
101027,2021-06-28 13:35:30.048,2021-06-28 13:37:30.144,2021-06-28 13:39:30.240,2021-06-28 13:42:29.952,2021-06-28 13:35:12.768,2021-06-28 13:38:11.616,2021-06-28 13:40:22.080,2021-06-28 13:43:44.256,2.0,1.0,1.0,1.0,7,49,178.848,130.464,202.176,1624880130.048,1624880250.144,1624880370.24,1624880549.952,1624880112.768,1624880291.616,1624880422.08,1624880624.256,178.848
101029,2021-06-28 14:51:30.240,2021-06-28 14:53:30.336,2021-06-28 14:55:30.432,2021-06-28 14:58:30.144,2021-06-28 14:51:57.024,2021-06-28 14:56:29.184,2021-06-28 15:01:03.072,2021-06-28 15:05:44.736,2.0,1.5,2.0,1.0,8,50,272.16,273.888,281.664,1624884690.24,1624884810.336,1624884930.432,1624885110.144,1624884717.024,1624884989.184,1624885263.072,1624885544.736,272.16
101031,2021-06-28 16:09:29.664,2021-06-28 16:11:29.760,2021-06-28 16:13:29.856,2021-06-28 16:16:30.432,2021-06-28 16:09:20.160,2021-06-28 16:11:13.344,2021-06-28 16:13:40.224,2021-06-28 16:17:42.144,1.0,1.0,1.0,1.0,9,51,113.184,146.88,241.92,1624889369.664,1624889489.76,1624889609.856,1624889790.432,1624889360.16,1624889473.344,1624889620.224,1624889862.144,113.184
101033,2021-06-28 17:34:29.856,2021-06-28 17:36:29.952,2021-06-28 17:38:30.048,2021-06-28 17:41:29.760,2021-06-28 17:35:45.888,2021-06-28 17:38:49.056,2021-06-28 17:41:16.800,2021-06-28 17:45:42.048,2.0,1.0,2.0,1.0,10,52,183.168,147.744,265.248,1624894469.856,1624894589.952,1624894710.048,1624894889.76,1624894545.888,1624894729.056,1624894876.8,1624895142.048,183.168
101035,2021-06-28 18:50:30.048,2021-06-28 18:52:30.144,2021-06-28 18:54:30.240,2021-06-28 18:57:29.952,2021-06-28 18:55:03.936,2021-06-28 18:56:06.144,2021-06-28 18:57:10.944,2021-06-28 19:01:56.064,0.5,0.0,1.0,0.0,11,53,62.208,64.8,285.12,1624899030.048,1624899150.144,1624899270.24,1624899449.952,1624899303.936,1624899366.144,1624899430.944,1624899716.064,62.208
101037,2021-06-28 20:03:29.664,2021-06-28 20:04:30.144,2021-06-28 20:06:30.240,2021-06-28 20:08:30.336,2021-06-28 20:07:43.680,2021-06-28 20:09:03.168,2021-06-28 20:10:14.016,2021-06-28 20:13:45.696,1.0,1.0,1.0,0.0,12,54,79.488,70.848,211.68,1624903409.664,1624903470.144,1624903590.24,1624903710.336,1624903663.68,1624903743.168,1624903814.016,1624904025.696,79.488
101015,2021-06-29 05:32:29.760,2021-06-29 05:33:30.240,2021-06-29 05:35:30.336,2021-06-29 05:37:30.432,2021-06-29 05:31:33.600,2021-06-29 05:32:32.352,2021-06-29 05:33:35.424,2021-06-29 05:36:29.952,1.0,0.5,0.5,1.0,1,55,58.752,63.072,174.528,1624937549.76,1624937610.24,1624937730.336,1624937850.432,1624937493.6,1624937552.352,1624937615.424,1624937789.952,58.752
101017,2021-06-29 06:53:29.760,2021-06-29 06:54:30.240,2021-06-29 06:56:30.336,2021-06-29 06:58:30.432,2021-06-29 06:53:06.432,2021-06-29 06:54:31.104,2021-06-29 06:55:34.176,2021-06-29 06:57:52.416,1.0,0.0,0.5,0.5,2,56,84.672,63.072,138.24,1624942409.76,1624942470.24,1624942590.336,1624942710.432,1624942386.432,1624942471.104,1624942534.176,1624942672.416,84.672
101019,2021-06-29 08:09:29.952,2021-06-29 08:11:30.048,2021-06-29 08:13:30.144,2021-06-29 08:16:29.856,2021-06-29 08:08:55.392,2021-06-29 08:11:18.816,2021-06-29 08:12:52.992,2021-06-29 08:16:03.072,2.0,0.0,0.5,0.5,3,57,143.424,94.176,190.08,1624946969.952,1624947090.048,1624947210.144,1624947389.856,1624946935.392,1624947078.816,1624947172.992,1624947363.072,143.424
101021,2021-06-29 09:33:29.664,2021-06-29 09:35:29.760,2021-06-29 09:37:29.856,2021-06-29 09:40:30.432,2021-06-29 09:39:29.952,2021-06-29 09:42:21.888,2021-06-29 09:43:31.872,2021-06-29 09:46:03.072,2.0,0.0,0.0,0.5,4,58,171.936,69.984,151.2,1624952009.664,1624952129.76,1624952249.856,1624952430.432,1624952369.952,1624952541.888,1624952611.872,1624952763.072,171.936
101023,2021-06-29 11:03:29.664,2021-06-29 11:05:29.760,2021-06-29 11:07:29.856,2021-06-29 11:10:30.432,2021-06-29 11:03:50.400,2021-06-29 11:05:55.680,2021-06-29 11:07:23.808,2021-06-29 11:10:07.968,1.0,1.0,0.5,0.5,5,59,125.28,88.128,164.16,1624957409.664,1624957529.76,1624957649.856,1624957830.432,1624957430.4,1624957555.68,1624957643.808,1624957807.968,125.28
101025,2021-06-29 12:19:29.856,2021-06-29 12:21:29.952,2021-06-29 12:23:30.048,2021-06-29 12:26:29.760,2021-06-29 12:18:31.104,2021-06-29 12:20:05.280,2021-06-29 12:21:35.136,2021-06-29 12:26:01.248,0.0,0.0,1.0,1.0,6,60,94.176,89.856,266.112,1624961969.856,1624962089.952,1624962210.048,1624962389.76,1624961911.104,1624962005.28,1624962095.136,1624962361.248,94.176
101027,2021-06-29 13:35:30.048,2021-06-29 13:37:30.144,2021-06-29 13:39:30.240,2021-06-29 13:42:29.952,2021-06-29 13:34:30.432,2021-06-29 13:36:00.288,2021-06-29 13:37:36.192,2021-06-29 13:41:50.208,1.0,0.5,0.5,0.0,7,61,89.856,95.904,254.016,1624966530.048,1624966650.144,1624966770.24,1624966949.952,1624966470.432,1624966560.288,1624966656.192,1624966910.208,89.856
101029,2021-06-29 14:51:30.240,2021-06-29 14:53:30.336,2021-06-29 14:55:30.432,2021-06-29 14:58:30.144,2021-06-29 14:50:59.136,2021-06-29 14:53:38.112,2021-06-29 14:54:53.280,2021-06-29 14:59:49.632,1.0,0.0,1.0,1.0,8,62,158.976,75.168,296.352,1624971090.24,1624971210.336,1624971330.432,1624971510.144,1624971059.136,1624971218.112,1624971293.28,1624971589.632,158.976
101031,2021-06-29 16:09:29.664,2021-06-29 16:11:29.760,2021-06-29 16:13:29.856,2021-06-29 16:16:30.432,2021-06-29 16:08:32.640,2021-06-29 16:10:49.152,2021-06-29 16:12:35.424,2021-06-29 16:15:54.144,2.0,1.0,2.0,0.5,9,63,136.512,106.272,198.72,1624975769.664,1624975889.76,1624976009.856,1624976190.432,1624975712.64,1624975849.152,1624975955.424,1624976154.144,136.512
101033,2021-06-29 17:34:29.856,2021-06-29 17:36:29.952,2021-06-29 17:38:30.048,2021-06-29 17:41:29.760,2021-06-29 17:37:01.056,2021-06-29 17:39:03.744,2021-06-29 17:40:42.240,2021-06-29 17:45:40.320,1.0,0.5,2.0,1.0,10,64,122.688,98.496,298.08,1624980869.856,1624980989.952,1624981110.048,1624981289.76,1624981021.056,1624981143.744,1624981242.24,1624981540.32,122.688
101035,2021-06-29 18:50:30.048,2021-06-29 18:52:30.144,2021-06-29 18:54:30.240,2021-06-29 18:57:29.952,2021-06-29 18:50:34.368,2021-06-29 18:53:03.840,2021-06-29 18:54:18.144,2021-06-29 18:57:27.360,2.0,0.5,0.0,1.0,11,65,149.472,74.304,189.216,1624985430.048,1624985550.144,1624985670.24,1624985849.952,1624985434.368,1624985583.84,1624985658.144,1624985847.36,149.472
101037,2021-06-29 20:03:29.664,2021-06-29 20:04:30.144,2021-06-29 20:06:30.240,2021-06-29 20:08:30.336,2021-06-29 20:03:35.712,2021-06-29 20:05:52.224,2021-06-29 20:07:04.800,2021-06-29 20:10:05.376,1.0,1.0,0.5,1.0,12,66,136.512,72.576,180.576,1624989809.664,1624989870.144,1624989990.24,1624990110.336,1624989815.712,1624989952.224,1624990024.8,1624990205.376,136.512
101015,2021-06-30 05:32:29.760,2021-06-30 05:33:30.240,2021-06-30 05:35:30.336,2021-06-30 05:37:30.432,2021-06-30 05:32:16.800,2021-06-30 05:33:10.368,2021-06-30 05:34:34.176,2021-06-30 05:37:52.032,0.0,0.0,0.0,0.0,1,67,53.568,83.808,197.856,1625023949.76,1625024010.24,1625024130.336,1625024250.432,1625023936.8,1625023990.368,1625024074.176,1625024272.032,53.568
101017,2021-06-30 06:53:29.760,2021-06-30 06:54:30.240,2021-06-30 06:56:30.336,2021-06-30 06:58:30.432,2021-06-30 06:53:26.304,2021-06-30 06:54:33.696,2021-06-30 06:55:48.864,2021-06-30 06:57:55.008,1.0,1.0,0.0,0.0,2,68,67.392,75.168,126.144,1625028809.76,1625028870.24,1625028990.336,1625029110.432,1625028806.304,1625028873.696,1625028948.864,1625029075.008,67.392
101019,2021-06-30 08:09:29.952,2021-06-30 08:11:30.048,2021-06-30 08:13:30.144,2021-06-30 08:16:29.856,2021-06-30 08:09:25.632,2021-06-30 08:11:22.272,2021-06-30 08:12:46.944,2021-06-30 08:16:03.072,1.0,1.0,1.0,0.0,3,69,116.64,84.672,196.128,1625033369.952,1625033490.048,1625033610.144,1625033789.856,1625033365.632,1625033482.272,1625033566.944,1625033763.072,116.64
101021,2021-06-30 09:33:29.664,2021-06-30 09:35:29.760,2021-06-30 09:37:29.856,2021-06-30 09:40:30.432,2021-06-30 09:35:47.040,2021-06-30 09:38:07.872,2021-06-30 09:38:57.984,2021-06-30 09:42:03.744,1.0,0.0,1.0,0.0,4,70,140.832,50.112,185.76,1625038409.664,1625038529.76,1625038649.856,1625038830.432,1625038547.04,1625038687.872,1625038737.984,1625038923.744,140.832
101023,2021-06-30 11:03:29.664,2021-06-30 11:05:29.760,2021-06-30 11:07:29.856,2021-06-30 11:10:30.432,2021-06-30 11:04:37.056,2021-06-30 11:06:45.792,2021-06-30 11:08:12.192,2021-06-30 11:11:53.376,2.0,1.0,1.0,1.0,5,71,128.736,86.4,221.184,1625043809.664,1625043929.76,1625044049.856,1625044230.432,1625043877.056,1625044005.792,1625044092.192,1625044313.376,128.736
101025,2021-06-30 12:19:29.856,2021-06-30 12:21:29.952,2021-06-30 12:23:30.048,2021-06-30 12:26:29.760,2021-06-30 12:19:29.856,2021-06-30 12:22:07.104,2021-06-30 12:23:53.376,2021-06-30 12:27:54.432,1.0,1.0,1.0,0.0,6,72,157.248,106.272,241.056,1625048369.856,1625048489.952,1625048610.048,1625048789.76,1625048369.856,1625048527.104,1625048633.376,1625048874.432,157.248
101027,2021-06-30 13:35:30.048,2021-06-30 13:37:30.144,2021-06-30 13:39:30.240,2021-06-30 13:42:29.952,2021-06-30 13:35:21.408,2021-06-30 13:36:31.392,2021-06-30 13:38:42.720,2021-06-30 13:42:04.896,0.0,1.0,2.0,0.0,7,73,69.984,131.328,202.176,1625052930.048,1625053050.144,1625053170.24,1625053349.952,1625052921.408,1625052991.392,1625053122.72,1625053324.896,69.984
101029,2021-06-30 14:51:30.240,2021-06-30 14:53:30.336,2021-06-30 14:55:30.432,2021-06-30 14:58:30.144,2021-06-30 14:50:55.680,2021-06-30 14:53:19.104,2021-06-30 14:55:15.744,2021-06-30 14:57:53.856,1.0,1.0,1.0,0.0,8,74,143.424,116.64,158.112,1625057490.24,1625057610.336,1625057730.432,1625057910.144,1625057455.68,1625057599.104,1625057715.744,1625057873.856,143.424
101031,2021-06-30 16:09:29.664,2021-06-30 16:11:29.760,2021-06-30 16:13:29.856,2021-06-30 16:16:30.432,2021-06-30 16:10:20.640,2021-06-30 16:11:47.904,2021-06-30 16:13:01.344,2021-06-30 16:15:54.144,1.0,1.0,0.0,0.5,9,75,87.264,73.44,172.8,1625062169.664,1625062289.76,1625062409.856,1625062590.432,1625062220.64,1625062307.904,1625062381.344,1625062554.144,87.264
101033,2021-06-30 17:34:29.856,2021-06-30 17:36:29.952,2021-06-30 17:38:30.048,2021-06-30 17:41:29.760,2021-06-30 17:43:12.576,2021-06-30 17:45:28.224,2021-06-30 17:46:32.160,2021-06-30 17:49:41.376,1.5,1.0,1.0,1.0,10,76,135.648,63.936,189.216,1625067269.856,1625067389.952,1625067510.048,1625067689.76,1625067792.576,1625067928.224,1625067992.16,1625068181.376,135.648
101035,2021-06-30 18:50:30.048,2021-06-30 18:52:30.144,2021-06-30 18:54:30.240,2021-06-30 18:57:29.952,2021-06-30 18:57:10.944,2021-06-30 18:58:37.344,2021-06-30 19:00:10.656,2021-06-30 19:05:38.976,1.0,1.0,1.0,1.0,11,77,86.4,93.312,328.32,1625071830.048,1625071950.144,1625072070.24,1625072249.952,1625072230.944,1625072317.344,1625072410.656,1625072738.976,86.4
101037,2021-06-30 20:03:29.664,2021-06-30 20:04:30.144,2021-06-30 20:06:30.240,2021-06-30 20:08:30.336,2021-06-30 20:10:13.152,2021-06-30 20:11:16.224,2021-06-30 20:12:19.296,2021-06-30 20:15:48.384,0.0,1.0,0.5,0.5,12,78,63.072,63.072,209.088,1625076209.664,1625076270.144,1625076390.24,1625076510.336,1625076613.152,1625076676.224,1625076739.296,1625076948.384,63.072
101015,2021-07-01 05:32:29.760,2021-07-01 05:33:30.240,2021-07-01 05:35:30.336,2021-07-01 05:37:30.432,2021-07-01 05:32:21.120,2021-07-01 05:33:16.416,2021-07-01 05:34:39.360,2021-07-01 05:37:50.304,0.0,1.0,0.5,1.0,1,79,55.296,82.944,190.944,1625110349.76,1625110410.24,1625110530.336,1625110650.432,1625110341.12,1625110396.416,1625110479.36,1625110670.304,55.296
101017,2021-07-01 06:53:29.760,2021-07-01 06:54:30.240,2021-07-01 06:56:30.336,2021-07-01 06:58:30.432,2021-07-01 06:53:40.128,2021-07-01 06:55:16.032,2021-07-01 06:56:27.744,2021-07-01 06:59:51.648,1.0,0.0,1.0,1.0,2,80,95.904,71.712,203.904,1625115209.76,1625115270.24,1625115390.336,1625115510.432,1625115220.128,1625115316.032,1625115387.744,1625115591.648,95.904
101019,2021-07-01 08:09:29.952,2021-07-01 08:11:30.048,2021-07-01 08:13:30.144,2021-07-01 08:16:29.856,2021-07-01 08:11:16.224,2021-07-01 08:13:10.272,2021-07-01 08:14:14.208,2021-07-01 08:18:05.760,1.0,0.5,0.5,0.5,3,81,114.048,63.936,231.552,1625119769.952,1625119890.048,1625120010.144,1625120189.856,1625119876.224,1625119990.272,1625120054.208,1625120285.76,114.048
101021,2021-07-01 09:33:29.664,2021-07-01 09:35:29.760,2021-07-01 09:37:29.856,2021-07-01 09:40:30.432,2021-07-01 09:38:13.920,2021-07-01 09:40:00.192,2021-07-01 09:41:04.128,2021-07-01 09:44:04.704,1.0,1.0,1.0,0.0,4,82,106.272,63.936,180.576,1625124809.664,1625124929.76,1625125049.856,1625125230.432,1625125093.92,1625125200.192,1625125264.128,1625125444.704,106.272
101023,2021-07-01 11:03:29.664,2021-07-01 11:05:29.760,2021-07-01 11:07:29.856,2021-07-01 11:10:30.432,2021-07-01 11:04:33.600,2021-07-01 11:06:42.336,2021-07-01 11:07:55.776,2021-07-01 11:10:03.648,1.0,0.0,0.5,0.5,5,83,128.736,73.44,127.872,1625130209.664,1625130329.76,1625130449.856,1625130630.432,1625130273.6,1625130402.336,1625130475.776,1625130603.648,128.736
101025,2021-07-01 12:19:29.856,2021-07-01 12:21:29.952,2021-07-01 12:23:30.048,2021-07-01 12:26:29.760,2021-07-01 12:19:28.992,2021-07-01 12:22:18.336,2021-07-01 12:23:54.240,2021-07-01 12:27:58.752,2.0,1.0,0.5,1.0,6,84,169.344,95.904,244.512,1625134769.856,1625134889.952,1625135010.048,1625135189.76,1625134768.992,1625134938.336,1625135034.24,1625135278.752,169.344
