temp;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all
23.92;23.36;23.82;26.29;1012;38;5.7;;;;;40
23.06;22.54;22.79;23.47;1013;43;2.1;;;;;40
21.27;20.76;18.39;22.36;1013;50;1.34;;;;;20
20.31;19.88;18.39;21.25;1013;57;0.89;;;;;0
19.31;18.89;18.35;20.14;1014;61;2.1;;;;;0
18.42;18.01;15.69;20.35;1014;65;2.1;;;;;20
18.31;17.95;14.19;21.55;1011;67;3.1;;;;;0
18.31;17.95;14.19;21.55;1011;67;3.1;;;;;0
22.77;22.43;20.82;25.14;1010;51;0.89;;;;;0
24.58;24.24;19.37;26.43;1010;44;0;;;;;0
26.29;26.29;19.37;29.46;1010;34;4.6;;;;;20
28.65;27.49;27.82;28.65;1007;28;6.2;;;;;20
28.53;27.31;25.85;28.82;1008;26;5.7;;;;;0
27.95;27.11;25.85;28.65;1008;31;4.1;;;;;0
28.16;26.94;26.06;31.01;1009;23;7.2;;;;;0
27.61;26.66;21.77;27.99;1009;26;7.7;;;;;0
24.14;23.34;21.74;26.82;1009;28;4.6;;;;;0
22.75;22.07;19.37;22.82;1010;38;3.6;;;;;20
22.75;21.94;19.37;22.82;1011;33;5.1;;;;;0
19;17.87;16.37;21.89;1012;35;5.1;;;;;0
19.73;18.72;15.29;19.82;1012;37;5.1;;;;;0
15.76;14.91;13.99;17.24;1017;58;5.7;;;;;0
16.6;15.86;13.99;16.82;1017;59;6.7;;;;;0
17.48;16.62;16.55;18.91;1017;51;6.7;;;;;0
17.54;16.68;14.95;21.68;1017;51;8.2;;;;;0
18.32;17.46;14.95;18.82;1017;48;6.2;;;;;20
20.55;19.76;18.57;24.26;1017;42;5.7;;;;;20
19.24;18.19;15.25;19.82;1017;37;6.7;;;;;20
20.11;18.91;15.25;20.82;1016;28;7.2;;;;;20
19.17;18.03;14.75;19.82;1016;34;5.7;;;;;20
19.17;17.98;14.75;19.82;1016;32;5.1;;;;;0
16.33;15.35;14.16;19.66;1017;51;3.6;;;;;20
14.35;13.25;11.15;14.97;1017;54;2.1;;;;;0
14.73;13.69;13.89;14.97;1018;55;1;;;;;0
13.27;12.25;12.82;14.46;1018;61;1.5;;;;;0
13.69;12.58;11.89;14.57;1019;56;2.1;;;;;0
11.96;10.62;11.29;13.9;1020;54;2.6;;;;;20
11.96;10.62;11.29;13.9;1020;54;2.6;;;;;20
16.4;15.43;14.38;20.17;1019;51;1.5;;;;;0
16.81;15.62;15.37;17.49;1018;41;1;;;;;40
17.68;16.52;15.37;17.82;1018;39;2.1;;;;;40
21.97;21.01;19.82;21.99;1016;30;1.5;;;;;20
20.24;19.18;15.97;21.43;1015;33;2.1;;;;;20
21;20.02;15.97;21.99;1015;33;2.6;;;;;20
21.2;20.34;16.77;21.89;1014;37;2.6;;;;;20
19.45;18.55;16.77;20.79;1014;42;5.1;;;;;75
18.82;17.93;18.82;20.79;1013;45;6.2;;;;;40
16.45;15.48;13.95;16.82;1013;51;7.2;;;;;0
15.58;14.63;13.95;15.82;1014;55;8.2;;;;;0
12.91;11.67;10.25;15.82;1014;54;5.1;;;;;0
11.13;10.15;10.82;13.67;1014;71;3.6;;;;;20
12.44;11.78;11.68;13.47;1012;78;1.79;;;;;40
13.94;13.19;11.95;16.43;1013;69;5.7;;;;;20
16.82;16.2;16.82;17.24;1012;63;5.1;;;;;20
17.65;16.91;14.37;18.89;1012;55;4.6;;;;;75
20.07;19.36;14.37;21.99;1010;47;4.1;;;;;75
20.22;19.52;19.82;22.24;1010;47;2.1;;;;;40
21.17;20.36;15.37;22.54;1010;39;2.1;;;;;75
19.75;18.96;18.82;21.35;1009;45;3.6;;;;;75
19.55;18.74;15.57;20.89;1009;45;4.6;;;;;75
19.53;18.71;15.57;20.89;1009;45;3.1;;;;;40
18.27;17.51;17.36;18.82;1009;52;2.24;;;;;75
17.06;16.41;14.77;18.39;1009;61;1.5;;;;;40
15.71;15.16;14.77;15.82;1009;70;2.6;;;;;40
15.15;14.71;14.46;15.7;1009;76;1.5;;;;;75
14.88;14.41;13.9;15.45;1010;76;1;;;;;75
13.8;12.75;11.87;13.82;1015;58;2.6;;;;;0
16.41;15.44;11.87;16.82;1015;51;5.1;;;;;0
17.46;16.59;15.64;20.96;1015;51;5.1;;;;;20
18.5;17.58;13.97;22.24;1015;45;5.1;;;;;0
19.35;18.36;13.97;21.68;1015;39;5.1;;;;;0
22.53;21.67;20.82;22.54;1014;32;4.1;;;;;0
21.33;20.43;16.57;23.1;1015;35;4.6;;;;;20
21.33;20.41;16.57;23.1;1015;34;5.1;;;;;20
22.54;21.61;21.82;22.54;1013;29;5.1;;;;;0
20.42;19.25;17.37;22.09;1014;28;3.1;;;;;0
19.65;18.45;17.12;23.51;1014;30;1.5;;;;;0
16.57;15.51;14.97;16.82;1014;47;2.6;;;;;0
13.89;12.82;12.82;16.15;1014;57;2.1;;;;;0
13.27;12.17;12.82;14.03;1014;58;2.1;;;;;0
13.13;12.22;10.49;16.65;1014;66;0.89;;;;;40
15.37;14.4;10.49;18.1;1015;55;0.5;;;;;0
17.12;16.25;15.45;19.76;1015;52;1;;;;;0
18.82;17.93;18.82;22.79;1014;45;1.5;;;;;0
20.66;19.9;17.17;22.79;1014;43;1.5;;;;;0
22.79;22.04;17.17;25.32;1012;35;1.5;;;;;0
23.55;22.74;22.82;24.76;1012;30;3.1;;;;;0
24.75;23.93;21.95;25.32;1011;25;6.7;;;;;0
24.36;23.43;17.57;24.82;1010;22;5.1;;;;;0
22.62;21.75;17.57;23.69;1009;31;1;;;;;0
22.82;21.89;18.35;22.82;1009;28;4.6;;;;;0
20.51;19.58;16.87;20.82;1010;37;4.6;;;;;0
20.47;19.49;15.01;20.82;1010;35;4.1;;;;;0
15.82;14.89;13.35;15.82;1010;55;2.1;;;;;0
15.14;14.22;11.19;17.75;1011;58;1;;;;;0
10.35;9.29;9.82;12.24;1017;71;5.81;;;;;40
10.39;9.31;9.29;12.24;1018;70;5.81;;;;;75
12.17;11.04;10.82;14.21;1019;61;6.26;;;;;75
12.78;11.63;10.15;15.11;1019;58;1.34;;;;;75
12.55;11.38;10.15;16.13;1019;58;7.2;;;;;75
14.02;12.89;13.23;15.54;1019;54;5.1;;;;;40
15.62;14.46;14.79;16.99;1019;47;6.2;;;;;40
15.43;14.13;10.75;18.35;1018;42;4.6;;;;;40
16.5;15.15;12.35;16.99;1018;36;6.7;;;;;20
15.38;13.97;12.35;15.99;1019;38;7.2;;;;;0
13.31;11.77;11.39;16.37;1019;41;7.2;;;;;20
12.34;10.67;9.05;12.82;1020;40;5.7;;;;;20
11.47;9.8;9.05;11.82;1021;43;4.6;;;;;20
8.14;5.67;5.71;10.97;1022;49;4.1;;;;;0
8.67;6.32;3.69;11.07;1022;53;4.1;;;;;0
8.6;8.6;6.29;13.87;1025;56;1;;;;;0
11.56;10;6.29;14.46;1025;47;1;;;;;0
12.82;11.2;12.82;16.78;1025;40;2.6;;;;;0
14.88;13.34;14.82;17.24;1025;35;3.1;;;;;0
17.9;16.53;16.07;19.76;1025;30;3.6;;;;;0
18.55;17.11;17.82;19.76;1024;25;5.1;;;;;0
18.9;17.47;16.05;19.76;1024;24;6.7;;;;;0
20.06;18.75;16.05;21.81;1022;24;3.13;;;;;0
20.48;19.21;19.76;21.25;1022;24;0.89;;;;;0
18.6;17.27;16.85;21.19;1022;29;6.7;;;;;0
16.5;15.15;15.62;17.28;1023;36;6.7;;;;;0
13.63;12.2;12.35;16.17;1023;44;5.7;;;;;0
11.02;9.67;10.82;16.17;1024;57;5.7;;;;;0
9.48;6.68;8.11;10.72;1024;61;5.7;;;;;0
9.05;6.14;8.17;10.65;1024;66;5.7;;;;;0
11.42;10.21;10.82;18.97;1025;61;4.6;;;;;0
14.08;12.85;11.09;18.97;1024;50;4.1;;;;;0
15.83;14.62;14.82;19;1024;44;4.1;;;;;0
19.91;18.97;17.79;21.99;1022;39;4.1;;;;;0
21.86;21.02;20.82;23.47;1021;35;1.79;;;;;0
21.8;20.87;20.85;22.79;1021;32;4.6;;;;;0
22.55;21.54;22.54;22.82;1018;26;5.7;;;;;0
22.39;21.42;19.45;24.79;1019;28;5.7;;;;;0
21.52;20.56;19.45;24.79;1019;32;6.2;;;;;0
15.86;14.94;15.82;19.29;1019;55;5.7;;;;;0
14.12;13.21;13.82;19.29;1020;62;5.7;;;;;0
12.27;11.17;10.95;13.56;1020;62;6.2;;;;;0
14.34;13.24;12.82;20.57;1019;54;1;;;;;0
16.1;15.02;13.79;20.57;1018;48;1;;;;;0
17.68;16.68;16.82;20.67;1018;45;1;;;;;0
21.87;20.97;19.82;24.76;1016;33;2.6;;;;;0
24.17;23.35;23.82;24.76;1015;27;3.6;;;;;0
24.34;23.48;19.35;26.59;1015;25;4.6;;;;;0
24.77;23.96;24.76;24.82;1013;25;7.2;;;;;0
24.19;23.4;19.75;26.99;1013;28;5.7;;;;;0
22.43;21.59;19.75;26.99;1014;33;5.7;;;;;0
17.8;16.73;17.65;20.49;1014;42;4.6;;;;;0
15.18;14.09;14.82;20.49;1014;51;5.7;;;;;0
14.03;13;11.25;18.45;1014;58;6.2;;;;;0
13.56;12.49;12.82;18.35;1011;58;2.6;;;;;0
16.25;15.18;14.09;19.56;1010;48;2.1;;;;;0
18.83;17.94;17.82;22.34;1010;45;1;;;;;0
21.84;21.1;19.39;23.65;1008;39;1;;;;;20
22.92;22.26;21.68;24.58;1007;38;1;;;;;40
22.51;21.94;17.39;24.21;1007;43;1.5;;;;;40
18.82;18.19;17.79;18.82;1007;55;8.8;1;;;;75
16.99;16.39;16.82;19.37;1007;63;8.8;;;;;40
17.46;16.75;16.82;19.37;1006;57;5.36;;;;;75
13.73;13.3;13.47;16.07;1009;82;0.45;1.52;;;;90
13.15;12.79;12.82;14.46;1009;87;1.5;0.51;;;;90
13.83;13.54;12.82;15.88;1009;87;0.89;1;;;;90
12.01;11.69;11.82;15.01;1008;93;1;;;;;90
12.88;12.5;12.19;15.57;1008;87;1.5;;;;;75
15.88;15.38;14.82;19.56;1008;71;1.5;;;;;40
18.71;18.28;15.87;21.68;1007;63;2.1;;;;;20
20.84;20.15;19.82;22.54;1006;45;1.5;;;;;75
20.85;20.11;16.37;22.92;1005;43;0.89;;;;;75
18.6;17.8;15.72;22.28;1005;49;2.1;;;;;75
17.21;16.47;14.57;20.01;1007;57;5.36;0.51;;;;75
15.76;15.14;14.57;15.82;1006;67;4.6;;;;;40
15.59;14.85;13.07;15.82;1007;63;1;;;;;75
14.73;14.01;13.07;14.82;1008;67;2.6;;;;;40
12.65;11.85;12.36;12.82;1008;72;0.45;;;;;0
13.54;12.67;10.89;15.01;1011;66;1;;;;;75
15.55;14.62;10.89;20.01;1011;56;0.45;;;;;20
17.77;16.78;16.82;19.46;1011;45;2.24;;;;;20
19.56;18.51;12.97;21.68;1010;36;4.92;;;;;40
20.73;20.16;17.82;22.36;1011;50;4.92;1.02;;;;40
19.61;18.72;14.37;21.13;1011;42;3.1;;;;;20
18.76;17.68;17.82;20.32;1012;38;4.1;;;;;40
18.9;17.73;15.75;19.76;1012;34;9.3;;;;;75
17.56;16.47;13.37;19.09;1012;42;7.2;;;;;75
15.53;14.37;12.57;15.82;1012;47;4.6;;;;;20
14.25;13.14;12.57;14.82;1013;54;2.6;;;;;40
12.86;11.77;11.68;12.92;1013;60;0.89;;;;;75
12.82;11.78;9.82;16.22;1013;62;1.54;;;;;0
12.82;11.78;9.82;16.22;1013;62;1.54;;;;;0
18.24;17.37;16.82;20.67;1011;48;2.57;;;;;0
17.47;16.45;15.82;21.13;1011;45;2.06;;;;;0
19.42;18.62;18.82;21.13;1010;46;0.89;;;;;40
16.89;16.18;16.43;19.56;1011;59;5.66;;;;;75
16.75;16.18;15.82;19.46;1011;65;3.6;;;;;90
16.01;15.02;14.09;18.35;1008;52;3.09;1;;;;75
14.89;13.87;13.01;17.31;1008;55;3.6;1;;;;90
13.49;13.04;11.95;16.12;1009;82;5.14;1;;;;90
12.11;11.65;11.82;13.35;1008;87;2.68;0.51;;;;90
12.11;11.67;11.82;12.79;1009;88;1.54;;;;;90
11.81;11.42;11.81;12.24;1009;91;0.89;0.51;;;;90
11.36;11.01;10.82;12.24;1008;94;0.45;;;;;90
12.77;12.35;11.82;13.65;1009;86;1.79;;;;;90
13.15;12.74;11.82;14.58;1010;85;1.79;;;;;90
14.82;14.34;14.82;16.13;1010;76;1.5;;;;;75
15.51;15;13.15;18.99;1010;72;1;;;;;75
16.42;15.66;13.15;19.46;1009;59;2.1;;;;;75
16.86;16.35;15.88;19.56;1009;67;12.4;;;;;75
15.46;15.02;13.05;17.36;1009;75;0.89;;;;;75
14.46;14.15;13.05;17.29;1010;84;3.6;1;;;;90
16.41;15.99;14.35;17.92;1009;72;1;;;;;75
14.79;14.44;14.35;16.68;1010;81;1.5;;;;;75
13.83;13.41;12.82;15.14;1010;82;1.34;;;;;20
12.48;12;11.82;13.65;1010;85;1;;;;;20
12.05;11.63;11.25;13.57;1011;89;1;;;;;0
11.1;10.51;10.14;12.54;1011;86;1.5;;;;;0
10.19;9.69;8.82;13.27;1011;93;0;;;;;0
14.5;14.07;10.82;16.78;1010;79;1.03;;;;;40
14.48;14.02;12.82;17.34;1010;78;1.54;;;;;20
16.14;16.11;12.82;20.4;1009;88;1.54;;;;;40
16.63;16.49;14.61;20.24;1009;82;1.54;;;;;75
16.39;16.1;15.82;17.24;1008;77;1.34;;;;;75
16.1;15.83;14.82;17.24;1008;79;3.09;;;;;90
15.18;14.95;13.82;20.11;1008;84;2.06;0.51;;;;90
14.83;14.59;13.82;19.56;1009;85;1.03;;;;;90
14.43;14.28;13.82;15.57;1008;90;0.51;;;;;90
13.54;13.3;12.82;15.18;1007;90;1.54;;;;;40
13.35;13.12;12.82;15.18;1008;91;2.06;;;;;90
13.05;12.84;11.82;14.21;1008;93;2.06;;;;;40
13.74;13.02;11.82;15.57;1013;71;5.66;;;;;20
14.07;13.05;12.82;16.22;1012;58;5.66;;;;;20
16.32;15.37;14.82;17.89;1012;52;4.02;;;;;40
17.38;16.4;15.82;19.46;1012;47;8.23;;;;;40
18.84;17.93;16.82;20.14;1012;44;5.36;;;;;20
19.38;18.5;17.82;20.14;1012;43;3.13;;;;;20
19.1;18.11;18.65;19.58;1012;40;10.28;;;;;20
18.2;17.07;17.26;19.25;1012;38;6.17;;;;;20
18.83;17.76;17.02;22.29;1012;38;5.14;;;;;20
15.04;13.85;10.74;18.66;1012;48;3.09;;;;;0
13.02;11.6;10.31;16.72;1013;47;3.6;;;;;0
11.97;10.92;10.82;12.92;1013;65;2.57;;;;;0
14.63;13.64;11.82;16.43;1015;57;1.03;;;;;0
17;16.11;13.82;19;1014;52;1.03;;;;;0
19.11;18.3;14.82;20.7;1012;47;1.54;;;;;0
20.11;19.3;17.82;22.24;1011;43;1.54;;;;;0
21.9;21.14;19.82;25.66;1010;38;2.06;;;;;0
22.58;21.86;20.82;26.16;1009;37;2.57;;;;;0
23.88;22.95;23.1;24.82;1008;24;4.12;;;;;20
23.46;22.49;21.43;26.73;1007;24;6.17;;;;;20
22.55;21.51;20.4;26.08;1007;25;3.6;;;;;0
20.54;19.69;18.47;24.5;1007;40;0.51;;;;;0
16.5;15.51;15.57;16.82;1007;50;2.06;1;;;;0
16.59;15.74;13.35;20.24;1008;55;3.09;;;;;20
11.67;11.06;9.82;15.38;1008;83;2.68;;;;;90
11.78;11.08;10.82;13.1;1009;79;1.79;0.51;;;;90
13.18;12.41;11.82;16.22;1010;71;2.24;;;;;75
15.61;14.71;13.82;16.81;1010;57;1.79;;;;;75
16.78;15.9;15.82;17.92;1009;53;4.02;;;;;75
15.85;14.8;13.75;19.12;1009;50;5.14;;;;;40
17.27;16.41;16.82;18.35;1009;52;1.34;;;;;75
15.9;14.93;13.35;16.81;1009;53;3.58;;;;;75
15.27;14.18;11.68;18.76;1010;51;6.69;;;;;75
11.81;10.77;11.68;11.82;1010;66;2.68;;;;;75
11.05;10.17;10.82;11.25;1011;75;2.68;1;;;;40
10.75;9.87;10.57;10.82;1012;76;1.34;;;;;90
11.36;10.67;9.82;11.99;1017;81;3.6;1;;;;75
12.45;11.68;10.82;12.54;1017;74;2.68;;;;;75
11.83;11.05;8.51;12.24;1017;76;3.6;;;;;75
13.58;12.8;12.92;14.21;1018;69;3.13;;;;;75
15.1;14.28;14.82;17.24;1019;62;5.66;;;;;75
16.06;15.26;14.82;16.25;1018;59;2.68;;;;;75
17.44;16.65;15.82;17.92;1018;54;3.09;;;;;75
17.07;16.27;16.43;17.92;1018;55;4.92;;;;;40
16.68;15.76;14.93;20.02;1019;52;3.09;;;;;40
13.61;12.78;11.6;16.54;1019;67;2.06;;;;;20
12.57;11.68;12.24;12.82;1018;69;2.57;;;;;20
10.9;10.03;9.82;12.54;1019;76;1.54;;;;;0
12.07;11.24;10.82;13.1;1022;73;1.03;;;;;99
15.51;14.79;12.82;17.36;1020;64;1.34;;;;;99
16.97;16.47;14.82;20.73;1020;67;1.54;;;;;0
17.76;17.13;15.8;21.26;1020;59;1.54;;;;;0
19.05;18.21;16.82;22.24;1019;46;1.54;;;;;0
20.4;19.59;19.82;23.9;1018;42;2.57;;;;;0
21.16;20.3;20.82;25.57;1017;37;2.06;;;;;0
22.45;21.72;20.71;25.76;1016;37;2.57;;;;;0
22.93;22.11;21.13;26.11;1015;32;1.54;;;;;0
22.89;22.04;21;26.02;1015;31;2.57;;;;;0
19.96;18.98;18.04;22.74;1016;37;2.57;;;;;0
19.08;18.09;15.95;21.53;1016;40;3.6;;;;;0
17.34;16.38;15.45;19.43;1017;48;3.09;;;;;0
14.99;14.42;12.84;17.64;1017;72;3.09;;;;;0
14.54;13.77;13.35;15.14;1016;66;2.06;;;;;0
17.23;16.52;14.82;19.56;1019;58;1.03;;;;;0
17.89;17.09;15.34;20.88;1019;52;1.03;;;;;0
20.52;19.78;18.82;23.45;1019;44;0.51;;;;;0
21.97;21.5;20.09;25.45;1019;49;1.03;;;;;0
24.05;23.56;21.82;27.79;1017;40;2.57;;;;;0
24.65;24.19;23.82;28.9;1017;39;2.06;;;;;0
25.85;25.4;25.82;29.46;1016;35;3.09;;;;;0
26.61;26.61;26.43;29.46;1015;34;2.57;;;;;0
27.37;26.74;26.99;28.9;1014;32;2.57;;;;;0
27.52;26.8;21.85;28.82;1014;31;1.54;;;;;0
24.09;23.31;20.74;26.82;1016;29;4.63;;;;;0
21.98;21.43;19.65;24.65;1016;46;3.09;;;;;0
20.19;19.62;18;23.23;1017;52;4.12;;;;;0
18.76;18.15;17.24;19.63;1017;56;3.09;;;;;0
18.15;17.54;16.13;19.63;1017;58;1.54;;;;;0
18.74;18.26;16.82;20.32;1024;61;5.14;;;;;0
19.48;19.05;17.82;22.34;1024;60;3.6;;;;;0
21.16;20.66;19.82;23.9;1024;51;3.09;;;;;0
21.23;20.79;18.87;25.57;1023;53;1.54;;;;;0
25.11;24.69;22.82;26.99;1022;39;1.54;;;;;0
26.01;26.01;24.82;28.9;1021;36;1.54;;;;;0
24.92;24.38;22.34;28.41;1021;35;2.06;;;;;0
26.16;26.16;25.82;29.46;1020;34;2.06;;;;;0
25.79;25.29;23.15;29.46;1020;33;1.03;;;;;0
25.71;25.38;24.82;26.68;1019;40;2.06;;;;;0
22.73;22.08;19.78;25.88;1019;39;2.06;;;;;0
20.35;20.01;17.62;24.8;1021;60;3.09;;;;;0
19.41;19.03;16.43;22.93;1021;62;0.45;;;;;0
17.64;17.1;14.3;20.7;1021;63;4.02;;;;;0
17.08;16.72;14.58;20.26;1022;72;5.14;;;;;0
19.5;19.15;17.82;20.88;1021;63;7.2;;;;;0
19.13;18.77;17.82;20.39;1022;64;7.2;1;;;;0
22.07;21.82;19.82;23.47;1020;57;1.34;1;;;;0
22.86;22.69;21.68;24.03;1020;57;0.45;;;;;0
23.45;23.31;21.68;25.14;1019;56;3.13;;;;;0
25.4;25.38;22.24;28.47;1018;53;4.47;;;;;40
25.7;25.63;22.79;27.36;1017;50;3.13;;;;;0
25.01;24.9;22.79;26.81;1017;51;3.13;;;;;40
23.64;23.52;21.82;25.7;1017;56;5.36;;;;;40
20.31;20.15;18.9;20.88;1017;67;8.05;;;;;0
20.02;19.96;17.79;23.65;1018;72;7.2;;;;;0
17.72;17.58;16.68;18.47;1017;78;5.14;;;;;0
16.77;16.36;15.7;19;1019;71;4.02;;;;;90
16.58;16.17;15.82;18.9;1019;72;5.36;;;;;90
17.46;17.06;16.82;21.13;1019;69;1.79;;;;;90
21.15;20.89;20.82;21.85;1018;60;2.57;;;;;75
22.2;21.99;19.92;25.7;1017;58;2.57;;;;;20
22.85;22.6;20.65;26.33;1016;54;1.03;;;;;75
23.23;23.1;21.15;26.9;1014;57;2.06;;;;;75
23.53;23.56;22.54;24.58;1014;62;3.6;;;;;75
22.85;22.73;20.57;26.77;1014;59;4.12;;;;;75
19.43;19.2;16.97;23.42;1015;68;1.54;;;;;75
18.44;18.45;16.18;22.47;1015;81;1.03;0.51;;;;90
17.12;17.24;14.96;20.93;1015;90;0.89;0.51;;;;75
17.34;17.01;15.31;20.86;1015;72;3.09;;;;;20
18.22;17.66;16.18;21.65;1015;60;3.6;;;;;0
21.1;20.94;18.97;24.95;1015;64;3.09;;;;;20
24.23;24.17;22.79;24.76;1013;56;0.89;;;;;40
24.32;24.11;20.18;24.82;1012;50;1.34;;;;;40
23.54;23.28;22.24;24.03;1012;51;2.68;2;;;;40
20.9;20.46;18.82;25.67;1012;54;7.72;1;;;;75
18.58;18.32;17.82;19.21;1014;70;1.03;;;;;75
16.97;16.81;14.63;18.65;1013;80;3.13;0.51;;;;75
16.19;15.9;15.7;16.99;1012;78;0.89;;;;;20
16.19;15.95;15.7;16.99;1013;80;3.6;;;;;20
16.19;16.01;15.7;16.99;1014;82;0.45;;;;;40
16.31;16.11;14.82;17.54;1014;81;3.09;1;;;;40
14.62;14.15;12.11;17.79;1014;77;3.6;;;;;40
15.66;15.06;13.19;19.46;1014;68;7.2;1;;;;75
14.27;13.84;12.82;17.34;1016;80;1.79;0.51;;;;90
14.73;14.16;12.82;16.78;1017;73;6.69;;;;;75
14.76;14.17;13.35;17.89;1016;72;4.47;;;;;90
14.82;14.21;13.82;15.32;1016;71;3.58;;;;;75
15.71;15.11;14.82;16.43;1017;68;7.72;;;;;40
15.02;14.38;13.82;15.88;1016;69;0.89;;;;;75
13.17;12.53;12.79;13.47;1016;76;2.24;;;;;40
12.87;12.22;12.82;13.35;1016;77;2.24;;;;;75
12.11;11.44;11.82;13.35;1016;79;2.24;;;;;20
15.25;14.4;13.82;17.79;1018;60;5.66;;;;;0
14.54;13.69;12.76;18.35;1017;63;6.69;;;;;0
17.62;16.85;16.82;20.01;1017;54;5.66;;;;;0
18.36;17.5;16.61;21.41;1017;48;5.14;;;;;40
19.61;18.8;17.96;22.73;1016;45;4.12;;;;;20
19.71;18.91;18;22.96;1016;45;4.12;;;;;40
19.85;19.01;17.92;23.06;1016;43;4.63;;;;;40
20.31;19.31;18.37;23.4;1015;35;4.63;;;;;20
20.23;19.35;18.18;23.49;1015;40;5.14;;;;;40
19.84;19.05;17.9;23.14;1015;45;6.69;;;;;20
17.5;16.48;15.55;20.47;1016;45;6.69;;;;;20
15.78;14.75;13.32;18.07;1016;51;5.14;;;;;40
15.68;14.74;12.76;18.47;1017;55;4.12;;;;;75
13.84;12.72;10.77;16.85;1017;55;4.63;;;;;75
13.3;12.02;10.25;16.42;1017;51;4.63;;;;;75
14.92;14.01;12.82;16.68;1017;59;3.58;;;;;0
15.8;14.87;13.82;17.79;1017;55;4.02;;;;;0
17.38;16.53;15.82;18.65;1017;52;5.14;;;;;0
17.24;16.35;15.29;20.65;1017;51;4.12;;;;;0
17.52;16.76;15.45;20.71;1017;55;3.09;;;;;20
18.22;17.17;15.43;21.01;1015;41;2.06;;;;;0
17.93;17.01;15.07;20.95;1015;47;5.14;;;;;20
19.34;18.56;18.82;20.01;1015;47;4.63;;;;;75
14.18;13.46;12.36;18.35;1016;69;3.13;5.59;;;;90
12.37;11.7;10.7;15.32;1017;78;6.69;;;;;90
10.75;10.05;10.7;12.79;1016;83;6.69;2.03;;;;90
9.99;9.99;9.82;11.68;1016;84;0.89;3.05;;;;90
11.1;10.35;9.82;13.1;1017;80;2.68;0.51;;;;90
9.99;8.43;9.82;10.57;1016;85;3.13;1;;;;90
10.7;9.97;9.58;12.54;1017;82;2.68;1;;;;90
11.82;11.2;8.51;11.82;1015;82;3.6;;;;;40
11.85;11.07;7.96;13.35;1015;76;4.12;;;;;75
15.23;14.45;8.51;16.43;1016;63;4.12;;;;;75
17.07;16.22;15.82;18.1;1014;53;4.12;;;;;75
15.94;14.92;13.57;18.8;1014;51;4.12;;;;;75
15.56;14.53;13.82;16.99;1014;52;4.63;;;;;75
16.49;15.5;14.82;17.36;1013;50;0.89;;;;;40
16.16;15.11;15.57;16.43;1014;49;3.6;;;;;75
13.51;12.43;11.09;17.09;1013;58;2.06;;;;;75
11.23;10.34;9.39;14.57;1013;74;1.79;;;;;75
9.85;8.01;8.82;11.13;1014;79;3.6;;;;;75
9.85;9.85;8.82;10.7;1014;79;0.89;;;;;75
11.36;10.61;10.82;11.81;1012;79;1.34;;;;;90
9.79;6.61;7.57;13.35;1013;76;7.2;;;;;90
11.22;10.25;8.93;14.44;1013;71;7.2;;;;;75
11.74;10.82;9.45;14.87;1013;71;7.72;1;;;;90
12.27;11.3;9.81;15.08;1012;67;3.13;0.51;;;;75
12.14;11.03;10.04;15.29;1013;62;9.77;;;;;90
11.5;10.64;11.25;12.79;1013;74;2.24;0.51;;;;90
10.71;9.98;9.99;12.03;1013;82;4.92;0.51;;;;90
10.58;9.78;9.58;11.71;1013;80;0.45;;;;;75
10.72;9.96;8.89;13.9;1014;81;3.58;;;;;75
10.75;10;10.7;11.13;1015;81;2.68;;;;;90
10.75;10.02;10.57;10.82;1016;82;2.68;;;;;90
12.42;11.75;11.82;13.35;1018;78;2.68;;;;;75
11.93;11.16;9.87;15.01;1019;76;4.12;;;;;75
15.12;14.44;13.26;18.44;1019;67;3.6;;;;;40
17.53;16.75;15.82;20.93;1018;54;3.58;;;;;75
17.61;16.86;15.8;21.03;1018;55;2.57;;;;;75
17.47;16.92;15.79;21.14;1019;63;2.57;;;;;75
18.27;17.41;16.48;21.78;1019;48;3.09;;;;;75
17.77;17.04;16.11;21.38;1019;55;4.12;;;;;75
14.94;14.37;13.27;18.24;1020;72;1.03;;;;;40
13.97;13.56;11.82;17.45;1021;82;1.03;;;;;20
10.91;10.2;9.5;11.82;1021;82;1.54;;;;;40
12.18;11.31;10.32;15.45;1022;71;1.03;;;;;0
13.56;12.3;11.49;17.24;1022;51;6.17;;;;;0
17.62;16.56;16.82;19;1022;43;7.2;;;;;20
18.92;17.96;17.28;22.43;1022;42;4.12;;;;;20
19.51;18.61;17.78;23.01;1022;42;4.12;;;;;40
19.97;19.07;18.02;23.44;1022;40;4.12;;;;;40
20.11;19.35;18.23;23.7;1022;45;4.63;;;;;75
19.91;19.13;18;23.55;1022;45;4.12;;;;;90
19.29;18.53;17.44;23.02;1022;48;2.57;;;;;75
15.83;15.11;14.34;18.47;1023;63;0;;;;;75
16.31;15.64;15.02;19.12;1024;63;1.03;;;;;90
16.02;15.22;14.48;18.59;1024;59;2.06;;;;;90
15.71;14.82;12.82;17.36;1024;57;0.45;;;;;75
14.54;13.8;12.98;17.79;1025;67;0.51;;;;;75
18.05;17.24;16.63;21.45;1025;51;2.57;;;;;75
19.27;18.22;17.38;22.56;1025;37;2.06;;;;;40
21.77;21.02;20.82;22.54;1023;39;2.06;;;;;40
