course_id;sched_1_355;sched_2_1035;sched_3_418;sched_4_2543;stop_1_355;stop_2_1035;stop_3_418;stop_4_2543;stay_1_355;stay_2_1035;stay_3_418;stay_4_2543;daily_course;weekly_course;delta1;delta2;delta3;date
101025;2021-04-28-12-19;2021-04-28-12-21;2021-04-28-12-23;2021-04-28-12-26;2021-04-28-12-20;2021-04-28-12-22;2021-04-28-12-27;2021-04-28-12-29;1;1;1;0.5;6;71;0.000525556;0.002875556;0.000995556;28.04.2021
101027;2021-04-28-13-35;2021-04-28-13-37;2021-04-28-13-39;2021-04-28-13-42;2021-04-28-13-38;2021-04-28-13-40;2021-04-28-13-43;2021-04-28-13-48;1;0.5;1;0;7;72;0.000895556;0.001592778;0.002595556;28.04.2021
101029;2021-04-28-14-51;2021-04-28-14-53;2021-04-28-14-55;2021-04-28-14-58;2021-04-28-14-53;2021-04-28-14-56;2021-04-28-14-59;2021-04-28-15-03;1;1;1;1;8;73;0.000785556;0.002015556;0.001745556;28.04.2021
101031;2021-04-28-16-09;2021-04-28-16-11;2021-04-28-16-13;2021-04-28-16-16;2021-04-28-16-11;2021-04-28-16-14;2021-04-28-16-15;2021-04-28-16-19;1;0.5;1;0;9;74;0.001045556;0.000552778;0.002215556;28.04.2021
101033;2021-04-28-17-34;2021-04-28-17-36;2021-04-28-17-38;2021-04-28-17-41;2021-04-28-17-47;2021-04-28-17-50;2021-04-28-17-54;2021-04-28-17-59;2;0.5;2;0.5;10;75;0.000821111;0.002382778;0.002241111;28.04.2021
101035;2021-04-28-18-50;2021-04-28-18-52;2021-04-28-18-54;2021-04-28-18-57;2021-04-28-19-07;2021-04-28-19-10;2021-04-28-19-13;2021-04-28-19-17;1.5;1;2;1;11;76;0.000938333;0.001495556;0.001161111;28.04.2021
101037;2021-04-28-20-03;2021-04-28-20-04;2021-04-28-20-06;2021-04-28-20-08;2021-04-28-20-33;2021-04-28-20-34;2021-04-28-20-35;2021-04-28-20-37;1;0;0;0;12;77;0.000615556;0.00042;0.00162;28.04.2021
101015;2021-04-29-05-32;2021-04-29-05-33;2021-04-29-05-35;2021-04-29-05-37;2021-04-29-05-32;2021-04-29-05-33;2021-04-29-05-35;2021-04-29-05-37;0;1;0.5;1;1;78;0.00061;0.000905556;0.000982778;29.04.2021
101017;2021-04-29-06-53;2021-04-29-06-54;2021-04-29-06-56;2021-04-29-06-58;2021-04-29-06-53;2021-04-29-06-54;2021-04-29-06-55;2021-04-29-06-59;1;0;0;0;2;79;0.000525556;0.00073;0.00271;29.04.2021
101019;2021-04-29-08-09;2021-04-29-08-11;2021-04-29-08-13;2021-04-29-08-16;2021-04-29-08-15;2021-04-29-08-17;2021-04-29-08-18;2021-04-29-08-22;1.5;0;0;0;3;80;0.000368333;0.00067;0.00308;29.04.2021
101021;2021-04-29-09-33;2021-04-29-09-35;2021-04-29-09-37;2021-04-29-09-40;2021-04-29-09-33;2021-04-29-09-36;2021-04-29-09-38;2021-04-29-09-41;2;1;1;1;4;81;0.000811111;0.000645556;0.001365556;29.04.2021
101023;2021-04-29-11-03;2021-04-29-11-05;2021-04-29-11-07;2021-04-29-11-10;2021-04-29-11-06;2021-04-29-11-08;2021-04-29-11-09;2021-04-29-11-14;1;0;1;0.5;5;82;0.000525556;0.00099;0.002395556;29.04.2021
101025;2021-04-29-12-19;2021-04-29-12-21;2021-04-29-12-23;2021-04-29-12-26;2021-04-29-12-22;2021-04-29-12-25;2021-04-29-12-26;2021-04-29-12-31;2;0.5;2;0;6;83;0.000241111;0.000612778;0.002251111;29.04.2021
101027;2021-04-29-13-35;2021-04-29-13-37;2021-04-29-13-39;2021-04-29-13-42;2021-04-29-13-38;2021-04-29-13-40;2021-04-29-13-43;2021-04-29-13-47;1;1.5;1;1;7;84;0.000535556;0.001288333;0.001985556;29.04.2021
101029;2021-04-29-14-51;2021-04-29-14-53;2021-04-29-14-55;2021-04-29-14-58;2021-04-29-14-51;2021-04-29-14-53;2021-04-29-14-57;2021-04-29-15-00;1;1;1;0;8;85;0.000925556;0.001815556;0.001225556;29.04.2021
101031;2021-04-29-16-09;2021-04-29-16-11;2021-04-29-16-13;2021-04-29-16-16;2021-04-29-16-13;2021-04-29-16-15;2021-04-29-16-16;2021-04-29-16-21;1;0;1;0;9;86;0.000505556;0.00096;0.002845556;29.04.2021
101033;2021-04-29-17-34;2021-04-29-17-36;2021-04-29-17-38;2021-04-29-17-41;2021-04-29-17-46;2021-04-29-17-47;2021-04-29-17-48;2021-04-29-17-51;1;0;0;0;10;87;0.000515556;0.00062;0.00203;29.04.2021
101035;2021-04-29-18-50;2021-04-29-18-52;2021-04-29-18-54;2021-04-29-18-57;2021-04-29-19-01;2021-04-29-19-02;2021-04-29-19-03;2021-04-29-19-07;0;0;2;1;11;88;0.00074;0.00086;0.001391111;29.04.2021
101037;2021-04-29-20-03;2021-04-29-20-04;2021-04-29-20-06;2021-04-29-20-08;2021-04-29-20-07;2021-04-29-20-09;2021-04-29-20-09;2021-04-29-20-13;1;0;0;0;12;89;0.000795556;0.00056;0.00255;29.04.2021
101291;2021-04-30-05-30;2021-04-30-05-31;2021-04-30-05-32;2021-04-30-05-34;2021-04-30-05-29;2021-04-30-05-30;2021-04-30-05-33;2021-04-30-05-37;0;3;0;0.5;1;1;0.00051;0.000256667;0.00255;30.04.2021
101293;2021-04-30-06-30;2021-04-30-06-31;2021-04-30-06-32;2021-04-30-06-34;2021-04-30-06-29;2021-04-30-06-31;2021-04-30-06-32;2021-04-30-06-35;1;0.5;0;1;2;2;0.000775556;0.000322778;0.00188;30.04.2021
101295;2021-04-30-07-40;2021-04-30-07-42;2021-04-30-07-43;2021-04-30-07-45;2021-04-30-07-40;2021-04-30-07-43;2021-04-30-07-44;2021-04-30-07-45;2;0.5;0;0;3;3;0.000641111;0.000392778;0.00112;30.04.2021
101297;2021-04-30-08-45;2021-04-30-08-47;2021-04-30-08-48;2021-04-30-08-50;2021-04-30-08-45;2021-04-30-08-47;2021-04-30-08-49;2021-04-30-08-51;2;1;0;0;4;4;0.000171111;0.000175556;0.00192;30.04.2021
101299;2021-04-30-10-02;2021-04-30-10-04;2021-04-30-10-05;2021-04-30-10-07;2021-04-30-10-02;2021-04-30-10-04;2021-04-30-10-05;2021-04-30-10-07;1.5;0;1;0.5;5;5;0.000578333;0.00074;0.000845556;30.04.2021
101301;2021-04-30-11-14;2021-04-30-11-16;2021-04-30-11-17;2021-04-30-11-19;2021-04-30-11-18;2021-04-30-11-19;2021-04-30-11-20;2021-04-30-11-24;0;0;0;0.5;6;6;0.0005;0.00074;0.00257;30.04.2021
101307;2021-04-30-14-29;2021-04-30-14-31;2021-04-30-14-32;2021-04-30-14-34;2021-04-30-14-39;2021-04-30-14-40;2021-04-30-14-42;2021-04-30-14-45;1;0;1;0;7;7;0.000225556;0.00085;0.001965556;30.04.2021
101309;2021-04-30-15-39;2021-04-30-15-41;2021-04-30-15-42;2021-04-30-15-44;2021-04-30-15-38;2021-04-30-15-39;2021-04-30-15-41;2021-04-30-15-43;1;0.5;1;0;8;8;5.55556E-05;0.000912778;0.000835556;30.04.2021
101311;2021-04-30-16-55;2021-04-30-16-57;2021-04-30-16-58;2021-04-30-17-00;2021-04-30-16-54;2021-04-30-16-56;2021-04-30-16-57;2021-04-30-17-01;1;0;0;0;9;9;0.000705556;0.00073;0.00297;30.04.2021
101313;2021-04-30-18-00;2021-04-30-18-02;2021-04-30-18-03;2021-04-30-18-05;2021-04-30-18-00;2021-04-30-18-02;2021-04-30-18-03;2021-04-30-18-05;0.5;1;0.5;1;10;10;0.000752778;0.000155556;0.001252778;30.04.2021
101315;2021-04-30-19-05;2021-04-30-19-07;2021-04-30-19-08;2021-04-30-19-10;2021-04-30-19-04;2021-04-30-19-05;2021-04-30-19-06;2021-04-30-19-09;0;0;0;0;11;11;0.00074;0.00067;0.00225;30.04.2021
101317;2021-04-30-20-08;2021-04-30-20-09;2021-04-30-20-10;2021-04-30-20-12;2021-04-30-20-07;2021-04-30-20-09;2021-04-30-20-10;2021-04-30-20-11;1;0.5;0;0;12;12;0.000575556;0.000262778;0.00099;30.04.2021
101319;2021-04-30-21-25;2021-04-30-21-26;2021-04-30-21-27;2021-04-30-21-29;2021-04-30-21-25;2021-04-30-21-26;2021-04-30-21-27;2021-04-30-21-29;0;1;0.5;0.5;13;13;0.0008;0.000105556;0.001122778;30.04.2021
101291;2021-05-01-05-30;2021-05-01-05-31;2021-05-01-05-32;2021-05-01-05-34;2021-05-01-05-30;2021-05-01-05-31;2021-05-01-05-32;2021-05-01-05-33;0;0.5;0;0;1;14;0.00049;0.000492778;0.00109;01.05.2021
101293;2021-05-01-06-30;2021-05-01-06-31;2021-05-01-06-32;2021-05-01-06-34;2021-05-01-06-30;2021-05-01-06-31;2021-05-01-06-33;2021-05-01-06-35;1;0.5;1;0;2;15;0.000655556;0.000392778;0.001375556;01.05.2021
101295;2021-05-01-07-40;2021-05-01-07-42;2021-05-01-07-43;2021-05-01-07-45;2021-05-01-07-40;2021-05-01-07-43;2021-05-01-07-44;2021-05-01-07-47;1;0;0.5;0.5;3;16;0.001245556;0.00062;0.002102778;01.05.2021
101297;2021-05-01-08-45;2021-05-01-08-47;2021-05-01-08-48;2021-05-01-08-50;2021-05-01-08-44;2021-05-01-08-46;2021-05-01-08-47;2021-05-01-08-49;0.5;0;0;0;4;17;0.000872778;0.0006;0.00167;01.05.2021
101299;2021-05-01-10-02;2021-05-01-10-04;2021-05-01-10-05;2021-05-01-10-07;2021-05-01-10-01;2021-05-01-10-03;2021-05-01-10-04;2021-05-01-10-08;0;0;0.5;0;5;18;0.00123;0.00084;0.001962778;01.05.2021
101301;2021-05-01-11-14;2021-05-01-11-16;2021-05-01-11-17;2021-05-01-11-19;2021-05-01-11-14;2021-05-01-11-16;2021-05-01-11-17;2021-05-01-11-21;1;1;0.5;1;6;19;0.000695556;0.000385556;0.002362778;01.05.2021
101303;2021-05-01-12-19;2021-05-01-12-21;2021-05-01-12-22;2021-05-01-12-24;2021-05-01-12-20;2021-05-01-12-23;2021-05-01-12-24;2021-05-01-12-27;1;0.5;0.5;1;7;20;0.001145556;0.000382778;0.001872778;01.05.2021
101305;2021-05-01-13-24;2021-05-01-13-26;2021-05-01-13-27;2021-05-01-13-29;2021-05-01-13-26;2021-05-01-13-27;2021-05-01-13-28;2021-05-01-13-31;1;0.5;1;1;8;21;0.000515556;0.000412778;0.001285556;01.05.2021
101307;2021-05-01-14-29;2021-05-01-14-31;2021-05-01-14-32;2021-05-01-14-34;2021-05-01-14-30;2021-05-01-14-31;2021-05-01-14-32;2021-05-01-14-35;0;0;0.5;1;9;22;0.00062;0.00087;0.001942778;01.05.2021
101309;2021-05-01-15-39;2021-05-01-15-41;2021-05-01-15-42;2021-05-01-15-44;2021-05-01-15-40;2021-05-01-15-41;2021-05-01-15-43;2021-05-01-15-45;1;0;0;0.5;10;23;0.000205556;0.00075;0.00187;01.05.2021
101311;2021-05-01-16-55;2021-05-01-16-57;2021-05-01-16-58;2021-05-01-17-00;2021-05-01-16-55;2021-05-01-16-57;2021-05-01-16-58;2021-05-01-17-01;1;0;0.5;0;11;24;0.000895556;0.00063;0.001852778;01.05.2021
101313;2021-05-01-18-00;2021-05-01-18-02;2021-05-01-18-03;2021-05-01-18-05;2021-05-01-18-02;2021-05-01-18-03;2021-05-01-18-04;2021-05-01-18-07;0.5;0.5;0.5;1;12;25;0.000432778;0.000412778;0.001762778;01.05.2021
101315;2021-05-01-19-05;2021-05-01-19-07;2021-05-01-19-08;2021-05-01-19-10;2021-05-01-19-05;2021-05-01-19-08;2021-05-01-19-08;2021-05-01-19-11;1;0;0.5;0;13;26;0.000755556;0.00063;0.001722778;01.05.2021
101317;2021-05-01-20-08;2021-05-01-20-09;2021-05-01-20-10;2021-05-01-20-12;2021-05-01-20-09;2021-05-01-20-13;2021-05-01-20-14;2021-05-01-20-17;4;0;0;1;14;27;0.000252222;0.0005;0.00194;01.05.2021
101319;2021-05-01-21-25;2021-05-01-21-26;2021-05-01-21-27;2021-05-01-21-29;2021-05-01-21-27;2021-05-01-21-29;2021-05-01-21-30;2021-05-01-21-33;1;0;0;0.5;15;28;0.000635556;0.00061;0.00219;01.05.2021
101291;2021-05-02-05-30;2021-05-02-05-31;2021-05-02-05-32;2021-05-02-05-34;2021-05-02-05-30;2021-05-02-05-31;2021-05-02-05-32;2021-05-02-05-33;0;0;0;0.5;1;29;0.0006;0.00073;0.0011;02.05.2021
101293;2021-05-02-06-30;2021-05-02-06-31;2021-05-02-06-32;2021-05-02-06-34;2021-05-02-06-29;2021-05-02-06-31;2021-05-02-06-32;2021-05-02-06-35;1.5;0.5;0;1;2;30;0.000548333;0.000382778;0.00183;02.05.2021
101295;2021-05-02-07-40;2021-05-02-07-42;2021-05-02-07-43;2021-05-02-07-45;2021-05-02-07-40;2021-05-02-07-41;2021-05-02-07-42;2021-05-02-07-43;0;0.5;0;0.5;3;31;0.00092;0.000422778;0.00088;02.05.2021
101297;2021-05-02-08-45;2021-05-02-08-47;2021-05-02-08-48;2021-05-02-08-50;2021-05-02-08-44;2021-05-02-08-46;2021-05-02-08-47;2021-05-02-08-49;1;0.5;0.5;0;4;32;0.000675556;0.000262778;0.001332778;02.05.2021
101299;2021-05-02-10-02;2021-05-02-10-04;2021-05-02-10-05;2021-05-02-10-07;2021-05-02-10-01;2021-05-02-10-03;2021-05-02-10-04;2021-05-02-10-07;0.5;0;0.5;0;5;33;0.001032778;0.00062;0.001962778;02.05.2021
101301;2021-05-02-11-14;2021-05-02-11-16;2021-05-02-11-17;2021-05-02-11-19;2021-05-02-11-13;2021-05-02-11-16;2021-05-02-11-17;2021-05-02-11-19;1;0.5;0;0;6;34;0.001055556;0.000502778;0.00183;02.05.2021
101303;2021-05-02-12-19;2021-05-02-12-21;2021-05-02-12-22;2021-05-02-12-24;2021-05-02-12-19;2021-05-02-12-20;2021-05-02-12-21;2021-05-02-12-25;0;0.5;1;1;7;35;0.00061;0.000292778;0.001975556;02.05.2021
101305;2021-05-02-13-24;2021-05-02-13-26;2021-05-02-13-27;2021-05-02-13-29;2021-05-02-13-24;2021-05-02-13-26;2021-05-02-13-27;2021-05-02-13-29;1;0.5;0;0;8;36;0.000765556;0.000402778;0.00182;02.05.2021
101307;2021-05-02-14-29;2021-05-02-14-31;2021-05-02-14-32;2021-05-02-14-34;2021-05-02-14-29;2021-05-02-14-31;2021-05-02-14-32;2021-05-02-14-35;1;0.5;0;0;9;37;0.000405556;0.000512778;0.00229;02.05.2021
101309;2021-05-02-15-39;2021-05-02-15-41;2021-05-02-15-42;2021-05-02-15-44;2021-05-02-15-41;2021-05-02-15-43;2021-05-02-15-44;2021-05-02-15-47;1;0;0;0;10;38;0.000605556;0.00066;0.00197;02.05.2021
101311;2021-05-02-16-55;2021-05-02-16-57;2021-05-02-16-58;2021-05-02-17-00;2021-05-02-16-56;2021-05-02-16-56;2021-05-02-16-57;2021-05-02-17-01;0;0.5;1;1;11;39;0.00055;0.000382778;0.001775556;02.05.2021
101313;2021-05-02-18-00;2021-05-02-18-02;2021-05-02-18-03;2021-05-02-18-05;2021-05-02-18-00;2021-05-02-18-02;2021-05-02-18-03;2021-05-02-18-05;1;1;0;0;12;40;0.000335556;6.55556E-05;0.00163;02.05.2021
101315;2021-05-02-19-05;2021-05-02-19-07;2021-05-02-19-08;2021-05-02-19-10;2021-05-02-19-03;2021-05-02-19-06;2021-05-02-19-07;2021-05-02-19-09;0;2;0;0;13;41;0.00183;-0.000538889;0.00148;02.05.2021
101317;2021-05-02-20-08;2021-05-02-20-09;2021-05-02-20-10;2021-05-02-20-12;2021-05-02-20-08;2021-05-02-20-09;2021-05-02-20-11;2021-05-02-20-13;1;0.5;1;1;14;42;0.000645556;0.000392778;0.001165556;02.05.2021
101319;2021-05-02-21-25;2021-05-02-21-26;2021-05-02-21-27;2021-05-02-21-29;2021-05-02-21-26;2021-05-02-21-28;2021-05-02-21-29;2021-05-02-21-31;2;0;0;0.5;15;43;0.000651111;0.00066;0.00133;02.05.2021
101291;2021-05-03-05-30;2021-05-03-05-31;2021-05-03-05-32;2021-05-03-05-34;2021-05-03-05-33;2021-05-03-05-34;2021-05-03-05-35;2021-05-03-05-37;0;0.5;0.5;0;1;44;0.00056;0.000382778;0.001572778;03.05.2021
101293;2021-05-03-06-30;2021-05-03-06-31;2021-05-03-06-32;2021-05-03-06-34;2021-05-03-06-34;2021-05-03-06-36;2021-05-03-06-36;2021-05-03-06-39;0.5;0;0.5;0;2;45;0.000742778;0.00061;0.001692778;03.05.2021
101295;2021-05-03-07-40;2021-05-03-07-42;2021-05-03-07-43;2021-05-03-07-45;2021-05-03-07-41;2021-05-03-07-44;2021-05-03-07-45;2021-05-03-07-47;2;0.5;0.5;0.5;3;46;0.000681111;0.000392778;0.001142778;03.05.2021
101297;2021-05-03-08-45;2021-05-03-08-47;2021-05-03-08-48;2021-05-03-08-50;2021-05-03-08-45;2021-05-03-08-47;2021-05-03-08-49;2021-05-03-08-51;1;0;0;1;4;47;0.000765556;0.00097;0.00172;03.05.2021
101299;2021-05-03-10-02;2021-05-03-10-04;2021-05-03-10-05;2021-05-03-10-07;2021-05-03-10-06;2021-05-03-10-07;2021-05-03-10-09;2021-05-03-10-13;1;0.5;1;1;5;48;0.000565556;0.000592778;0.002495556;03.05.2021
101301;2021-05-03-11-14;2021-05-03-11-16;2021-05-03-11-17;2021-05-03-11-19;2021-05-03-11-16;2021-05-03-11-18;2021-05-03-11-20;2021-05-03-11-21;2;1;0;1;6;49;0.000371111;0.000535556;0.00085;03.05.2021
101303;2021-05-03-12-19;2021-05-03-12-21;2021-05-03-12-22;2021-05-03-12-24;2021-05-03-12-19;2021-05-03-12-21;2021-05-03-12-22;2021-05-03-12-25;2;0.5;0.5;1;7;50;9.11111E-05;0.000382778;0.001622778;03.05.2021
101305;2021-05-03-13-24;2021-05-03-13-26;2021-05-03-13-27;2021-05-03-13-29;2021-05-03-13-24;2021-05-03-13-26;2021-05-03-13-27;2021-05-03-13-29;1;0;0.5;1;8;51;0.000935556;0.00085;0.001112778;03.05.2021
101307;2021-05-03-14-29;2021-05-03-14-31;2021-05-03-14-32;2021-05-03-14-34;2021-05-03-14-30;2021-05-03-14-32;2021-05-03-14-33;2021-05-03-14-35;1.5;0;0;1;9;52;0.000318333;0.00073;0.00171;03.05.2021
101309;2021-05-03-15-39;2021-05-03-15-41;2021-05-03-15-42;2021-05-03-15-44;2021-05-03-15-39;2021-05-03-15-42;2021-05-03-15-42;2021-05-03-15-45;1;0;0.5;0;10;53;0.001015556;0.0006;0.001592778;03.05.2021
101311;2021-05-03-16-55;2021-05-03-16-57;2021-05-03-16-58;2021-05-03-17-00;2021-05-03-16-55;2021-05-03-16-56;2021-05-03-16-57;2021-05-03-16-59;1;0.5;0;0;11;54;0.000425556;0.000462778;0.00149;03.05.2021
101313;2021-05-03-18-00;2021-05-03-18-02;2021-05-03-18-03;2021-05-03-18-05;2021-05-03-18-00;2021-05-03-18-01;2021-05-03-18-02;2021-05-03-18-05;1;0;0.5;1;12;55;0.000525556;0.00061;0.001702778;03.05.2021
101315;2021-05-03-19-05;2021-05-03-19-07;2021-05-03-19-08;2021-05-03-19-10;2021-05-03-19-07;2021-05-03-19-08;2021-05-03-19-09;2021-05-03-19-13;1;0;0;0;13;56;0.000635556;0.00061;0.00279;03.05.2021
101317;2021-05-03-20-08;2021-05-03-20-09;2021-05-03-20-10;2021-05-03-20-12;2021-05-03-20-08;2021-05-03-20-09;2021-05-03-20-10;2021-05-03-20-13;1;0;0.5;0.5;14;57;6.55556E-05;0.00058;0.002122778;03.05.2021
101319;2021-05-03-21-25;2021-05-03-21-26;2021-05-03-21-27;2021-05-03-21-29;2021-05-03-21-24;2021-05-03-21-26;2021-05-03-21-27;2021-05-03-21-29;1;0;0;0;15;58;0.000295556;0.00072;0.00173;03.05.2021
101291;2021-05-04-05-30;2021-05-04-05-31;2021-05-04-05-32;2021-05-04-05-34;2021-05-04-05-30;2021-05-04-05-30;2021-05-04-05-31;2021-05-04-05-33;0;0;0;0;1;59;0.00049;0.00061;0.00146;04.05.2021
101293;2021-05-04-06-30;2021-05-04-06-31;2021-05-04-06-32;2021-05-04-06-34;2021-05-04-06-29;2021-05-04-06-31;2021-05-04-06-32;2021-05-04-06-35;2;0;1;1;2;60;0.000191111;0.00059;0.001295556;04.05.2021
101295;2021-05-04-07-40;2021-05-04-07-42;2021-05-04-07-43;2021-05-04-07-45;2021-05-04-07-39;2021-05-04-07-40;2021-05-04-07-41;2021-05-04-07-45;1;0;0;0.5;3;61;0.000135556;0.00073;0.0028;04.05.2021
101297;2021-05-04-08-45;2021-05-04-08-47;2021-05-04-08-48;2021-05-04-08-50;2021-05-04-08-44;2021-05-04-08-46;2021-05-04-08-47;2021-05-04-08-49;1;0;1;0;4;62;0.000645556;0.00076;0.000885556;04.05.2021
101299;2021-05-04-10-02;2021-05-04-10-04;2021-05-04-10-05;2021-05-04-10-07;2021-05-04-10-02;2021-05-04-10-04;2021-05-04-10-05;2021-05-04-10-07;2;0;0;0;5;63;0.000281111;0.00087;0.00137;04.05.2021
101301;2021-05-04-11-14;2021-05-04-11-16;2021-05-04-11-17;2021-05-04-11-19;2021-05-04-11-13;2021-05-04-11-16;2021-05-04-11-17;2021-05-04-11-21;1;1;0;1;6;64;0.001055556;0.000215556;0.0029;04.05.2021
101303;2021-05-04-12-19;2021-05-04-12-21;2021-05-04-12-22;2021-05-04-12-24;2021-05-04-12-18;2021-05-04-12-20;2021-05-04-12-21;2021-05-04-12-24;2;0;0.5;0.5;7;65;-4.88889E-05;0.00074;0.001372778;04.05.2021
101305;2021-05-04-13-24;2021-05-04-13-26;2021-05-04-13-27;2021-05-04-13-29;2021-05-04-13-24;2021-05-04-13-26;2021-05-04-13-27;2021-05-04-13-30;1;0;0;0;8;66;0.000665556;0.00061;0.00197;04.05.2021
101307;2021-05-04-14-29;2021-05-04-14-31;2021-05-04-14-32;2021-05-04-14-34;2021-05-04-14-32;2021-05-04-14-33;2021-05-04-14-34;2021-05-04-14-38;0;0;1;0;9;67;0.00123;0.0005;0.001735556;04.05.2021
101309;2021-05-04-15-39;2021-05-04-15-41;2021-05-04-15-42;2021-05-04-15-44;2021-05-04-15-39;2021-05-04-15-40;2021-05-04-15-41;2021-05-04-15-43;1;0;0;0;10;68;0.000485556;0.0005;0.0017;04.05.2021
101311;2021-05-04-16-55;2021-05-04-16-57;2021-05-04-16-58;2021-05-04-17-00;2021-05-04-16-55;2021-05-04-16-56;2021-05-04-16-57;2021-05-04-17-01;1;0;1;0;11;69;0.000385556;0.00063;0.002145556;04.05.2021
101313;2021-05-04-18-00;2021-05-04-18-02;2021-05-04-18-03;2021-05-04-18-05;2021-05-04-18-00;2021-05-04-18-02;2021-05-04-18-03;2021-05-04-18-05;1;0.5;0;0.5;12;70;0.000555556;0.000522778;0.00157;04.05.2021
101315;2021-05-04-19-05;2021-05-04-19-07;2021-05-04-19-08;2021-05-04-19-10;2021-05-04-19-06;2021-05-04-19-08;2021-05-04-19-09;2021-05-04-19-13;1;1;1;0.5;13;71;0.000655556;3.55556E-05;0.002315556;04.05.2021
101317;2021-05-04-20-08;2021-05-04-20-09;2021-05-04-20-10;2021-05-04-20-12;2021-05-04-20-07;2021-05-04-20-09;2021-05-04-20-10;2021-05-04-20-13;1;0;0;0;14;72;0.000655556;0.0005;0.00222;04.05.2021
101319;2021-05-04-21-25;2021-05-04-21-26;2021-05-04-21-27;2021-05-04-21-29;2021-05-04-21-40;2021-05-04-21-42;2021-05-04-21-43;2021-05-04-21-47;0.5;0.5;0;0;15;73;0.000762778;0.000492778;0.00305;04.05.2021
101291;2021-05-05-05-30;2021-05-05-05-31;2021-05-05-05-32;2021-05-05-05-34;2021-05-05-05-29;2021-05-05-05-30;2021-05-05-05-31;2021-05-05-05-33;0;0;0.5;0;1;74;0.00067;0.00065;0.001252778;05.05.2021
101293;2021-05-05-06-30;2021-05-05-06-31;2021-05-05-06-32;2021-05-05-06-34;2021-05-05-06-29;2021-05-05-06-31;2021-05-05-06-32;2021-05-05-06-35;2;0;0;1;2;75;0.000231111;0.0006;0.00192;05.05.2021
101295;2021-05-05-07-40;2021-05-05-07-42;2021-05-05-07-43;2021-05-05-07-45;2021-05-05-07-42;2021-05-05-07-44;2021-05-05-07-45;2021-05-05-07-47;2;0;0;0;3;76;0.000221111;0.00072;0.00158;05.05.2021
101297;2021-05-05-08-45;2021-05-05-08-47;2021-05-05-08-48;2021-05-05-08-50;2021-05-05-08-45;2021-05-05-08-47;2021-05-05-08-48;2021-05-05-08-51;1;1;0;0;4;77;0.001015556;0.000115556;0.00214;05.05.2021
101299;2021-05-05-10-02;2021-05-05-10-04;2021-05-05-10-05;2021-05-05-10-07;2021-05-05-10-02;2021-05-05-10-03;2021-05-05-10-04;2021-05-05-10-07;1;1;0;0;5;78;0.000125556;0.000175556;0.00209;05.05.2021
101301;2021-05-05-11-14;2021-05-05-11-16;2021-05-05-11-17;2021-05-05-11-19;2021-05-05-11-18;2021-05-05-11-20;2021-05-05-11-21;2021-05-05-11-25;1;1;0;1;6;79;0.000545556;0.000405556;0.00264;05.05.2021
101303;2021-05-05-12-19;2021-05-05-12-21;2021-05-05-12-22;2021-05-05-12-24;2021-05-05-12-28;2021-05-05-12-29;2021-05-05-12-30;2021-05-05-12-33;1;0;0.5;0.5;7;80;0.000145556;0.001;0.001792778;05.05.2021
101305;2021-05-05-13-24;2021-05-05-13-26;2021-05-05-13-27;2021-05-05-13-29;2021-05-05-13-36;2021-05-05-13-39;2021-05-05-13-40;2021-05-05-13-43;1.5;0.5;2;0;8;81;0.000908333;0.000542778;0.001171111;05.05.2021
101307;2021-05-05-14-29;2021-05-05-14-31;2021-05-05-14-32;2021-05-05-14-34;2021-05-05-14-43;2021-05-05-14-46;2021-05-05-14-47;2021-05-05-14-51;1;0;0.5;1;9;82;0.001065556;0.00097;0.002582778;05.05.2021
101309;2021-05-05-15-39;2021-05-05-15-41;2021-05-05-15-42;2021-05-05-15-44;2021-05-05-15-51;2021-05-05-15-52;2021-05-05-15-53;2021-05-05-15-57;0.5;0.5;0;0;10;83;0.000402778;0.000402778;0.00294;05.05.2021
101311;2021-05-05-16-55;2021-05-05-16-57;2021-05-05-16-58;2021-05-05-17-00;2021-05-05-16-59;2021-05-05-17-02;2021-05-05-17-03;2021-05-05-17-05;1;1;1;0.5;11;84;0.000955556;0.000155556;0.001035556;05.05.2021
101313;2021-05-05-18-00;2021-05-05-18-02;2021-05-05-18-03;2021-05-05-18-05;2021-05-05-18-05;2021-05-05-18-06;2021-05-05-18-07;2021-05-05-18-11;0.5;1;1;1;12;85;0.000542778;5.55556E-05;0.001995556;05.05.2021
101315;2021-05-05-19-05;2021-05-05-19-07;2021-05-05-19-08;2021-05-05-19-10;2021-05-05-19-09;2021-05-05-19-12;2021-05-05-19-13;2021-05-05-19-15;1;0;1;1;13;86;0.000935556;0.00073;0.001035556;05.05.2021
101317;2021-05-05-20-08;2021-05-05-20-09;2021-05-05-20-10;2021-05-05-20-12;2021-05-05-20-11;2021-05-05-20-13;2021-05-05-20-14;2021-05-05-20-17;1;0;0;0;14;87;0.000905556;0.00073;0.00206;05.05.2021
101319;2021-05-05-21-25;2021-05-05-21-26;2021-05-05-21-27;2021-05-05-21-29;2021-05-05-21-25;2021-05-05-21-28;2021-05-05-21-28;2021-05-05-21-31;1.5;0;0;0;15;88;0.000538333;0.00058;0.00206;05.05.2021
