course_id,year,month,day,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,df1,df2,df3
1143804,2020,3,1,43891,43891.32049,43891.32118,43891.32257,43891.3191,43891.32056,43891.32127,43891.32225,2,0.5,0,0.5,3,31,0.001388889,0.000694444,0.001388889
1143806,2020,3,1,43891,43891.36424,43891.36493,43891.36632,43891.36286,43891.36361,43891.36433,43891.36655,0,0.5,0.5,1,4,32,0.000694444,0.000694444,0.002083333
1143808,2020,3,1,43891,43891.41563,43891.41632,43891.41771,43891.41383,43891.4153,43891.41578,43891.41722,1.5,0,0.5,1,5,33,0.002083333,0,0.001388889
1143810,2020,3,1,43891,43891.46215,43891.46285,43891.46424,43891.46042,43891.46213,43891.46262,43891.46409,2,0,0.5,1,6,34,0.001388889,0.000694444,0.001388889
1143812,2020,3,1,43891,43891.5059,43891.5066,43891.50799,43891.50493,43891.5059,43891.50663,43891.50884,1,0,0,1,7,35,0.000694444,0.000694444,0.002083333
1143814,2020,3,1,43891,43891.54965,43891.55035,43891.55174,43891.54797,43891.54897,43891.54969,43891.55164,0,0.5,0.5,1,8,36,0.000694444,0.000694444,0.002083333
1143816,2020,3,1,43891,43891.5934,43891.5941,43891.59549,43891.59132,43891.59253,43891.59302,43891.59594,1,0,0.5,1,9,37,0.001388889,0,0.003472222
1143818,2020,3,1,43891,43891.63715,43891.63785,43891.63924,43891.63554,43891.63703,43891.63823,43891.63993,2,1,0,1,10,38,0.001388889,0.001388889,0.001388889
1143820,2020,3,1,43891,43891.68646,43891.68715,43891.68854,43891.68561,43891.6866,43891.68734,43891.68903,0.5,0.5,0,0,11,39,0.000694444,0.000694444,0.002083333
1143822,2020,3,1,43891,43891.7316,43891.73229,43891.73368,43891.73066,43891.7326,43891.73334,43891.73579,2,0,0.5,1,12,40,0.001388889,0.001388889,0.002083333
1143824,2020,3,1,43891,43891.77535,43891.77604,43891.77743,43891.77347,43891.77466,43891.77541,43891.77811,1,0.5,1,1,13,41,0.001388889,0.000694444,0.002777778
1143826,2020,3,1,43891,43891.81771,43891.8184,43891.81979,43891.81646,43891.81743,43891.81817,43891.82065,2,0.5,0.5,0.5,14,42,0.001388889,0.000694444,0.002083333
1143828,2020,3,1,43891,43891.86493,43891.86563,43891.86701,43891.86578,43891.86676,43891.86749,43891.8692,1,0,1,0.5,15,43,0.001388889,0.000694444,0.001388889
1143527,2020,3,2,43892,43892.23021,43892.2316,43892.23299,43892.22934,43892.22983,43892.23074,43892.23229,0,0.5,0,1,1,44,0,0.001388889,0.001388889
1143529,2020,3,2,43892,43892.28021,43892.2816,43892.28299,43892.2795,43892.28016,43892.28116,43892.28234,0,1,0,1,2,45,0.000694444,0.000694444,0.001388889
1143531,2020,3,2,43892,43892.32396,43892.32535,43892.32743,43892.32307,43892.32463,43892.32549,43892.32681,1,0,0,1,3,46,0.001388889,0.000694444,0.001388889
1143535,2020,3,2,43892,43892.43785,43892.43924,43892.44132,43892.43631,43892.43756,43892.43866,43892.44071,1,1,0,1,4,47,0.001388889,0.000694444,0.002083333
1143537,2020,3,2,43892,43892.48715,43892.48854,43892.49063,43892.48593,43892.48811,43892.4892,43892.49043,2,1,1,1,5,48,0.002083333,0.001388889,0.001388889
1143539,2020,3,2,43892,43892.53646,43892.53785,43892.53993,43892.53525,43892.53699,43892.53809,43892.54041,2,1,1,1,6,49,0.002083333,0.000694444,0.002777778
1143541,2020,3,2,43892,43892.58576,43892.58715,43892.58924,43892.58431,43892.58537,43892.58646,43892.58799,0.5,1,1,0.5,7,50,0.000694444,0.001388889,0.001388889
1143543,2020,3,2,43892,43892.63507,43892.63646,43892.63854,43892.63351,43892.63459,43892.63509,43892.63787,0.5,1,1,1,8,51,0.000694444,0.000694444,0.002777778
1143545,2020,3,2,43892,43892.68854,43892.68993,43892.69201,43892.68671,43892.68799,43892.68924,43892.69156,0.5,1,1,1,9,52,0.001388889,0.001388889,0.002083333
1143547,2020,3,2,43892,43892.73854,43892.73993,43892.74201,43892.7366,43892.73839,43892.73968,43892.74288,1,1,1,1,10,53,0.002083333,0.001388889,0.002777778
1143549,2020,3,2,43892,43892.78785,43892.78924,43892.79132,43892.78639,43892.78856,43892.78935,43892.79164,2,1,1,1,11,54,0.002083333,0.000694444,0.002083333
1143551,2020,3,2,43892,43892.83368,43892.83507,43892.83646,43892.83243,43892.83362,43892.83439,43892.83587,0.5,0,1,1,12,55,0.001388889,0.000694444,0.001388889
1143553,2020,3,2,43892,43892.88299,43892.88438,43892.88576,43892.883,43892.88469,43892.88528,43892.88735,1,0,1,0.5,13,56,0.001388889,0.000694444,0.002083333
1143800,2020,3,3,43893,43893.22951,43893.23021,43893.2316,43893.22817,43893.22867,43893.22954,43893.23091,0,0,0,0,1,57,0.000694444,0.000694444,0.001388889
1143802,2020,3,3,43893,43893.27118,43893.27188,43893.27326,43893.2699,43893.27113,43893.27188,43893.27356,1,0,0,1,2,58,0.001388889,0.000694444,0.001388889
1143804,2020,3,3,43893,43893.32049,43893.32118,43893.32257,43893.31788,43893.31894,43893.3198,43893.32213,1,0,0,1,3,59,0.001388889,0.000694444,0.002083333
1143806,2020,3,3,43893,43893.36424,43893.36493,43893.36632,43893.36229,43893.36293,43893.36366,43893.36582,0,0,0.5,1,4,60,0.000694444,0.000694444,0.002083333
1143808,2020,3,3,43893,43893.41563,43893.41632,43893.41771,43893.41378,43893.41527,43893.41576,43893.41821,1,0,0.5,1,5,61,0.001388889,0.000694444,0.002777778
1143810,2020,3,3,43893,43893.46215,43893.46285,43893.46424,43893.46042,43893.46188,43893.4626,43893.46406,1,0.5,0,1,6,62,0.001388889,0.000694444,0.001388889
1143812,2020,3,3,43893,43893.5059,43893.5066,43893.50799,43893.50397,43893.50566,43893.50617,43893.50738,1,0,0.5,1,7,63,0.002083333,0,0.001388889
1143814,2020,3,3,43893,43893.54965,43893.55035,43893.55174,43893.54759,43893.54927,43893.55001,43893.55321,1,0.5,1,1,8,64,0.001388889,0.001388889,0.002777778
1143816,2020,3,3,43893,43893.5934,43893.5941,43893.59549,43893.59147,43893.59273,43893.5934,43893.59485,1,0,0.5,1,9,65,0.001388889,0.000694444,0.001388889
1143818,2020,3,3,43893,43893.63715,43893.63785,43893.63924,43893.63515,43893.63588,43893.63685,43893.63855,0,1,0,1,10,66,0.000694444,0.001388889,0.001388889
1143820,2020,3,3,43893,43893.68646,43893.68715,43893.68854,43893.68448,43893.68595,43893.68668,43893.68866,1.5,0,0.5,1,11,67,0.001388889,0.000694444,0.002083333
1143822,2020,3,3,43893,43893.7316,43893.73229,43893.73368,43893.72973,43893.73144,43893.73193,43893.73339,1.5,0,0,0,12,68,0.002083333,0,0.002083333
1143824,2020,3,3,43893,43893.77535,43893.77604,43893.77743,43893.77334,43893.77483,43893.77558,43893.7763,1,0,1,1,13,69,0.001388889,0.000694444,0.000694444
1143826,2020,3,3,43893,43893.81771,43893.8184,43893.81979,43893.81645,43893.81728,43893.81803,43893.82049,1,0,0.5,1,14,70,0.000694444,0.000694444,0.002777778
1143828,2020,3,3,43893,43893.86493,43893.86563,43893.86701,43893.86375,43893.86514,43893.86545,43893.86667,1,0,0,0,15,71,0.001388889,0.000694444,0.001388889
1143527,2020,3,4,43894,43894.23021,43894.2316,43894.23299,43894.22912,43894.2301,43894.23097,43894.23306,1,0,0,1,1,72,0.001388889,0.000694444,0.002083333
1143529,2020,3,4,43894,43894.28021,43894.2816,43894.28299,43894.27891,43894.28009,43894.28096,43894.28251,1,0,0,0,2,73,0.001388889,0.000694444,0.001388889
1143531,2020,3,4,43894,43894.32396,43894.32535,43894.32743,43894.32781,43894.32878,43894.33051,43894.33218,0.5,1,1,1,3,74,0.000694444,0.001388889,0.002083333
1143533,2020,3,4,43894,43894.37535,43894.37674,43894.37882,43894.37905,43894.3805,43894.38171,43894.38367,1,0.5,1,0.5,4,75,0.001388889,0.001388889,0.002083333
1143535,2020,3,4,43894,43894.43785,43894.43924,43894.44132,43894.43727,43894.43774,43894.43944,43894.44189,0,0.5,1,1,5,76,0.000694444,0.001388889,0.002777778
1143537,2020,3,4,43894,43894.48715,43894.48854,43894.49063,43894.48605,43894.48729,43894.48876,43894.49174,1,1,1,1,6,77,0.001388889,0.001388889,0.003472222
1143539,2020,3,4,43894,43894.53646,43894.53785,43894.53993,43894.53464,43894.53633,43894.53734,43894.53928,2,0,1,1,7,78,0.002083333,0.000694444,0.002083333
1143541,2020,3,4,43894,43894.58576,43894.58715,43894.58924,43894.58596,43894.58742,43894.59008,43894.59227,1,0.5,1,1,8,79,0.001388889,0.002777778,0.002083333
1143543,2020,3,4,43894,43894.63507,43894.63646,43894.63854,43894.63457,43894.6359,43894.63663,43894.63869,1,0,1,1,9,80,0.001388889,0.000694444,0.002083333
1143545,2020,3,4,43894,43894.68854,43894.68993,43894.69201,43894.68883,43894.69042,43894.69113,43894.69284,1.5,0.5,1,1,10,81,0.002083333,0.000694444,0.001388889
1143547,2020,3,4,43894,43894.73854,43894.73993,43894.74201,43894.74546,43894.74862,43894.75109,43894.75547,1,1,3,1,11,82,0.003472222,0.002083333,0.004166667
1143549,2020,3,4,43894,43894.78785,43894.78924,43894.79132,43894.80311,43894.80506,43894.80727,43894.80975,2,2,2,1,12,83,0.002083333,0.002083333,0.002777778
1143551,2020,3,4,43894,43894.83368,43894.83507,43894.83646,43894.85291,43894.8539,43894.8549,43894.85709,1,0.5,0,0.5,13,84,0.000694444,0.001388889,0.002083333
1143553,2020,3,4,43894,43894.88299,43894.88438,43894.88576,43894.88823,43894.88943,43894.89009,43894.89138,0,0.5,0,0.5,14,85,0.000694444,0.000694444,0.001388889
1143527,2020,3,5,43895,43895.23021,43895.2316,43895.23299,43895.22953,43895.23037,43895.23111,43895.23209,0,0,0,0,1,86,0.000694444,0.000694444,0.001388889
1143529,2020,3,5,43895,43895.28021,43895.2816,43895.28299,43895.2813,43895.28288,43895.2836,43895.28485,1,0.5,1,0.5,2,87,0.001388889,0.000694444,0.001388889
1143531,2020,3,5,43895,43895.32396,43895.32535,43895.32743,43895.32628,43895.32847,43895.3294,43895.33104,2,0,1,0,3,88,0.002777778,0.000694444,0.001388889
1143535,2020,3,5,43895,43895.43785,43895.43924,43895.44132,43895.43719,43895.43986,43895.44106,43895.44329,2,1,1,1,4,89,0.002777778,0.001388889,0.002083333
1143537,2020,3,5,43895,43895.48715,43895.48854,43895.49063,43895.48571,43895.48735,43895.48992,43895.49174,1,1,1,1,5,90,0.001388889,0.002777778,0.002083333
1143539,2020,3,5,43895,43895.53646,43895.53785,43895.53993,43895.53465,43895.53594,43895.5373,43895.54027,1,1,1,1,6,91,0.001388889,0.001388889,0.002777778
1143541,2020,3,5,43895,43895.58576,43895.58715,43895.58924,43895.58463,43895.58715,43895.58896,43895.59189,2,1,2,1,7,92,0.002777778,0.002083333,0.002777778
1143543,2020,3,5,43895,43895.63507,43895.63646,43895.63854,43895.63299,43895.63539,43895.63709,43895.64002,2,1,2,1,8,93,0.002083333,0.002083333,0.002777778
1143545,2020,3,5,43895,43895.68854,43895.68993,43895.69201,43895.68722,43895.68833,43895.68927,43895.69138,0.5,0,1,1,9,94,0.001388889,0.000694444,0.002083333
1143547,2020,3,5,43895,43895.73854,43895.73993,43895.74201,43895.73994,43895.74117,43895.74301,43895.74559,1,1,2,1,10,95,0.001388889,0.001388889,0.002777778
1143549,2020,3,5,43895,43895.78785,43895.78924,43895.79132,43895.78647,43895.78775,43895.7888,43895.791,1,0,1,1,11,96,0.001388889,0.000694444,0.002777778
1143551,2020,3,5,43895,43895.83368,43895.83507,43895.83646,43895.83295,43895.83461,43895.83513,43895.83721,1,0,1,1,12,97,0.001388889,0.000694444,0.002083333
1143553,2020,3,5,43895,43895.88299,43895.88438,43895.88576,43895.88178,43895.88324,43895.88409,43895.88596,1.5,1,1,1,13,98,0.001388889,0.001388889,0.001388889
1143527,2020,3,6,43896,43896.23021,43896.2316,43896.23299,43896.22889,43896.22964,43896.23036,43896.23231,0,0,0,1,1,1,0.000694444,0.000694444,0.002083333
1143529,2020,3,6,43896,43896.28021,43896.2816,43896.28299,43896.27931,43896.28005,43896.28093,43896.28249,0.5,0,1,1,2,2,0.000694444,0.000694444,0.001388889
1143531,2020,3,6,43896,43896.32396,43896.32535,43896.32743,43896.32339,43896.32388,43896.32485,43896.32675,0,0.5,0.5,1,3,3,0.000694444,0.000694444,0.002083333
1143533,2020,3,6,43896,43896.37535,43896.37674,43896.37882,43896.3776,43896.37929,43896.38002,43896.38223,1,0.5,0.5,1,4,4,0.002083333,0.000694444,0.002083333
1143535,2020,3,6,43896,43896.43785,43896.43924,43896.44132,43896.43591,43896.43766,43896.43863,43896.44106,1,0.5,2,0.5,5,5,0.002083333,0.000694444,0.002777778
1143537,2020,3,6,43896,43896.48715,43896.48854,43896.49063,43896.48531,43896.48652,43896.48797,43896.48942,0.5,1,1,0.5,6,6,0.001388889,0.001388889,0.001388889
1143539,2020,3,6,43896,43896.53646,43896.53785,43896.53993,43896.53439,43896.53584,43896.53719,43896.53925,1,0.5,1,1,7,7,0.001388889,0.001388889,0.002083333
1143541,2020,3,6,43896,43896.58576,43896.58715,43896.58924,43896.58487,43896.58632,43896.58753,43896.58922,1,0.5,1,0.5,8,8,0.001388889,0.001388889,0.001388889
1143543,2020,3,6,43896,43896.63507,43896.63646,43896.63854,43896.63334,43896.63508,43896.63581,43896.63802,2,0,1,1,9,9,0.001388889,0.000694444,0.002083333
1143545,2020,3,6,43896,43896.68854,43896.68993,43896.69201,43896.68728,43896.68825,43896.68947,43896.69139,1,0,1,1,10,10,0.001388889,0.000694444,0.002083333
1143547,2020,3,6,43896,43896.73854,43896.73993,43896.74201,43896.73684,43896.73804,43896.73927,43896.74148,0.5,0.5,1,1,11,11,0.000694444,0.001388889,0.002083333
1143549,2020,3,6,43896,43896.78785,43896.78924,43896.79132,43896.78609,43896.78755,43896.78878,43896.79124,0.5,0,1,1,12,12,0.002083333,0.000694444,0.002777778
1143551,2020,3,6,43896,43896.83368,43896.83507,43896.83646,43896.83247,43896.83446,43896.83517,43896.83714,1.5,0,0.5,1,13,13,0.002083333,0.000694444,0.002083333
1143553,2020,3,6,43896,43896.88299,43896.88438,43896.88576,43896.88197,43896.88343,43896.88416,43896.88586,1,0,0,1,14,14,0.001388889,0.000694444,0.001388889
1143800,2020,3,7,43897,43897.22951,43897.23021,43897.2316,43897.22895,43897.22969,43897.23042,43897.23216,0.5,0,0,0.5,1,15,0.000694444,0.000694444,0.002083333
1143802,2020,3,7,43897,43897.27118,43897.27188,43897.27326,43897.27046,43897.2712,43897.2717,43897.27366,0,0,0.5,1,2,16,0.000694444,0.000694444,0.002083333
1143804,2020,3,7,43897,43897.32049,43897.32118,43897.32257,43897.31919,43897.32044,43897.32117,43897.3224,1,0,0,1,3,17,0.001388889,0.000694444,0.001388889
1143806,2020,3,7,43897,43897.36424,43897.36493,43897.36632,43897.36325,43897.36425,43897.36498,43897.36694,1,0.5,0,1,4,18,0.000694444,0.000694444,0.002083333
1143808,2020,3,7,43897,43897.41563,43897.41632,43897.41771,43897.41402,43897.41501,43897.41597,43897.41716,1,0.5,0,1,5,19,0.000694444,0.001388889,0.000694444
1143810,2020,3,7,43897,43897.46215,43897.46285,43897.46424,43897.46052,43897.46149,43897.46249,43897.46432,1,1,0.5,0.5,6,20,0.000694444,0.000694444,0.002083333
1143812,2020,3,7,43897,43897.5059,43897.5066,43897.50799,43897.50464,43897.50611,43897.50684,43897.50854,1.5,0,0,1,7,21,0.001388889,0.000694444,0.002083333
1143814,2020,3,7,43897,43897.54965,43897.55035,43897.55174,43897.55029,43897.55175,43897.55247,43897.5544,1,0,0,1,8,22,0.001388889,0.000694444,0.002083333
1143816,2020,3,7,43897,43897.5934,43897.5941,43897.59549,43897.59162,43897.5931,43897.59359,43897.59604,1,0,0.5,1,9,23,0.002083333,0,0.002777778
1143818,2020,3,7,43897,43897.63715,43897.63785,43897.63924,43897.63664,43897.6386,43897.63934,43897.64155,1.5,0,0.5,0.5,10,24,0.002083333,0.000694444,0.002083333
1143820,2020,3,7,43897,43897.68646,43897.68715,43897.68854,43897.68442,43897.68516,43897.68588,43897.68796,0,0,0.5,1,11,25,0.000694444,0.000694444,0.002083333
1143822,2020,3,7,43897,43897.7316,43897.73229,43897.73368,43897.731,43897.73478,43897.73527,43897.73722,4,0,1,1,12,26,0.004166667,0,0.002083333
1143824,2020,3,7,43897,43897.77535,43897.77604,43897.77743,43897.77339,43897.77486,43897.7756,43897.77753,1,0,1,0.5,13,27,0.001388889,0.000694444,0.002083333
1143826,2020,3,7,43897,43897.81771,43897.8184,43897.81979,43897.81767,43897.81914,43897.8199,43897.82207,1.5,0,0,0.5,14,28,0.001388889,0.000694444,0.002083333
1143828,2020,3,7,43897,43897.86493,43897.86563,43897.86701,43897.86378,43897.86529,43897.86578,43897.86652,1,0,0,1,15,29,0.002083333,0,0.000694444
1143800,2020,3,8,43898,43898.22951,43898.23021,43898.2316,43898.22876,43898.22925,43898.22998,43898.23095,0,0,0,1,1,30,0.000694444,0.000694444,0.000694444
1143802,2020,3,8,43898,43898.27118,43898.27188,43898.27326,43898.27029,43898.27071,43898.27128,43898.27375,0,0,1,0,2,31,0,0.000694444,0.002777778
1143804,2020,3,8,43898,43898.32049,43898.32118,43898.32257,43898.31866,43898.32012,43898.32083,43898.32231,1,0,0,0.5,3,32,0.001388889,0.001388889,0.001388889
1143806,2020,3,8,43898,43898.36424,43898.36493,43898.36632,43898.36237,43898.3641,43898.36461,43898.36682,2,0,0.5,1,4,33,0.002083333,0.000694444,0.002083333
1143808,2020,3,8,43898,43898.41563,43898.41632,43898.41771,43898.41398,43898.41495,43898.41567,43898.41712,0,1,0.5,0.5,5,34,0.000694444,0.000694444,0.001388889
1143810,2020,3,8,43898,43898.46215,43898.46285,43898.46424,43898.46053,43898.46174,43898.4624,43898.46391,1,0,0,1,6,35,0.000694444,0.000694444,0.002083333
1143812,2020,3,8,43898,43898.5059,43898.5066,43898.50799,43898.50483,43898.50595,43898.50627,43898.50751,1,0,0,0,7,36,0.001388889,0.000694444,0.000694444
1143814,2020,3,8,43898,43898.54965,43898.55035,43898.55174,43898.54819,43898.54991,43898.55041,43898.55285,1.5,0,0.5,0.5,8,37,0.001388889,0.000694444,0.002777778
1143816,2020,3,8,43898,43898.5934,43898.5941,43898.59549,43898.59266,43898.59389,43898.59463,43898.59633,1,0,0,1,9,38,0.001388889,0.000694444,0.001388889
1143818,2020,3,8,43898,43898.63715,43898.63785,43898.63924,43898.63603,43898.63653,43898.63727,43898.63995,0,0,1,1,10,39,0.000694444,0.000694444,0.002777778
1143820,2020,3,8,43898,43898.68646,43898.68715,43898.68854,43898.68487,43898.68612,43898.68661,43898.68856,0.5,0,0.5,1,11,40,0.001388889,0,0.002083333
1143822,2020,3,8,43898,43898.7316,43898.73229,43898.73368,43898.73167,43898.73316,43898.73365,43898.73586,2,0,1,1,12,41,0.001388889,0.000694444,0.002083333
1143824,2020,3,8,43898,43898.77535,43898.77604,43898.77743,43898.77331,43898.77477,43898.7755,43898.77747,0.5,0.5,0.5,1,13,42,0.001388889,0.000694444,0.002083333
1143826,2020,3,8,43898,43898.81771,43898.8184,43898.81979,43898.81889,43898.82059,43898.82132,43898.82329,2,0,0,1,14,43,0.001388889,0.000694444,0.002083333
1143828,2020,3,8,43898,43898.86493,43898.86563,43898.86701,43898.86409,43898.86483,43898.86532,43898.86655,0,0,0,0,15,44,0.000694444,0.000694444,0.000694444
1143527,2020,3,9,43899,43899.23021,43899.2316,43899.23299,43899.22898,43899.22997,43899.23095,43899.23339,1,0,0.5,0.5,1,45,0.001388889,0.000694444,0.002777778
1143529,2020,3,9,43899,43899.28021,43899.2816,43899.28299,43899.27906,43899.28006,43899.28095,43899.28326,1,0,0,1,2,46,0.001388889,0.000694444,0.002083333
1143531,2020,3,9,43899,43899.32396,43899.32535,43899.32743,43899.32277,43899.324,43899.32498,43899.32693,1,0.5,0.5,0.5,3,47,0.001388889,0.000694444,0.002083333
1143533,2020,3,9,43899,43899.37535,43899.37674,43899.37882,43899.3826,43899.38406,43899.38579,43899.38777,2,1,0.5,1,4,48,0.002083333,0.001388889,0.002083333
1143535,2020,3,9,43899,43899.43785,43899.43924,43899.44132,43899.43645,43899.43818,43899.43917,43899.44086,1,0.5,0.5,1,5,49,0.001388889,0.001388889,0.001388889
1143537,2020,3,9,43899,43899.48715,43899.48854,43899.49063,43899.48521,43899.48668,43899.48788,43899.49081,1.5,0.5,1,0.5,6,50,0.001388889,0.001388889,0.002777778
1143539,2020,3,9,43899,43899.53646,43899.53785,43899.53993,43899.5359,43899.53737,43899.53813,43899.54058,1,0.5,1,1,7,51,0.001388889,0.000694444,0.002777778
1143541,2020,3,9,43899,43899.58576,43899.58715,43899.58924,43899.58707,43899.58779,43899.58878,43899.59074,0,1,1,0.5,8,52,0.000694444,0.000694444,0.002083333
1143543,2020,3,9,43899,43899.63507,43899.63646,43899.63854,43899.63322,43899.63442,43899.63587,43899.63733,1,0.5,1,1,9,53,0.001388889,0.001388889,0.001388889
1143545,2020,3,9,43899,43899.68854,43899.68993,43899.69201,43899.68677,43899.68872,43899.68969,43899.69166,1,0.5,0.5,1,10,54,0.002083333,0.001388889,0.001388889
1143547,2020,3,9,43899,43899.73854,43899.73993,43899.74201,43899.73745,43899.73917,43899.7399,43899.7416,1,0,1,1,11,55,0.002083333,0.000694444,0.001388889
1143549,2020,3,9,43899,43899.78785,43899.78924,43899.79132,43899.78689,43899.78787,43899.78907,43899.79176,1,0.5,1,1,12,56,0.000694444,0.001388889,0.002777778
1143551,2020,3,9,43899,43899.83368,43899.83507,43899.83646,43899.83407,43899.83654,43899.83704,43899.83824,3,0,0,1,13,57,0.002083333,0.000694444,0.001388889
1143553,2020,3,9,43899,43899.88299,43899.88438,43899.88576,43899.88101,43899.88199,43899.88273,43899.88446,1,0,0,0.5,14,58,0.001388889,0.000694444,0.001388889
1143527,2020,3,10,43900,43900.23021,43900.2316,43900.23299,43900.22916,43900.23,43900.23051,43900.23321,0,0,0.5,1,1,59,0.001388889,0,0.002777778
1143529,2020,3,10,43900,43900.28021,43900.2816,43900.28299,43900.28025,43900.28197,43900.28245,43900.28477,1,0,0,0,2,60,0.002083333,0,0.002777778
1143531,2020,3,10,43900,43900.32396,43900.32535,43900.32743,43900.32274,43900.32395,43900.32466,43900.32692,1,0,0,1,3,61,0.001388889,0.000694444,0.002083333
1143533,2020,3,10,43900,43900.37535,43900.37674,43900.37882,43900.37574,43900.37722,43900.37797,43900.3792,1,0,0.5,1,4,62,0.001388889,0.000694444,0.001388889
1143535,2020,3,10,43900,43900.43785,43900.43924,43900.44132,43900.43576,43900.43763,43900.4387,43900.44066,2,0.5,1,1,5,63,0.002083333,0.000694444,0.002083333
1143537,2020,3,10,43900,43900.48715,43900.48854,43900.49063,43900.48523,43900.48697,43900.48806,43900.49054,1,1,1,1,6,64,0.002083333,0.000694444,0.002777778
1143539,2020,3,10,43900,43900.53646,43900.53785,43900.53993,43900.53461,43900.53608,43900.53752,43900.53932,1,1,0,1,7,65,0.001388889,0.002083333,0.001388889
1143541,2020,3,10,43900,43900.58576,43900.58715,43900.58924,43900.58375,43900.5852,43900.5865,43900.589,1,1,1,1,8,66,0.001388889,0.001388889,0.002777778
1143543,2020,3,10,43900,43900.63507,43900.63646,43900.63854,43900.63308,43900.63455,43900.6351,43900.63788,1,0.5,1,1,9,67,0.001388889,0.000694444,0.002777778
1143545,2020,3,10,43900,43900.68854,43900.68993,43900.69201,43900.68672,43900.68794,43900.68882,43900.6917,2,1,0.5,1,10,68,0.001388889,0.000694444,0.003472222
1143547,2020,3,10,43900,43900.73854,43900.73993,43900.74201,43900.73708,43900.7389,43900.73976,43900.74267,2,0.5,2,1,11,69,0.002083333,0.000694444,0.002777778
1143549,2020,3,10,43900,43900.78785,43900.78924,43900.79132,43900.78578,43900.78809,43900.78979,43900.79174,2,0.5,1,0,12,70,0.002083333,0.002083333,0.002083333
1143551,2020,3,10,43900,43900.83368,43900.83507,43900.83646,43900.83406,43900.8359,43900.83655,43900.83863,2,0,0,1,13,71,0.001388889,0.000694444,0.002083333
1143553,2020,3,10,43900,43900.88299,43900.88438,43900.88576,43900.88169,43900.88241,43900.88313,43900.88448,1,0,0,0.5,14,72,0.000694444,0.000694444,0.001388889
1143527,2020,3,11,43901,43901.23021,43901.2316,43901.23299,43901.22976,43901.23049,43901.23124,43901.23322,0,0,0.5,1,1,73,0.000694444,0.000694444,0.002083333
1143529,2020,3,11,43901,43901.28021,43901.2816,43901.28299,43901.27933,43901.28032,43901.28105,43901.28229,0.5,0,0.5,1,2,74,0.000694444,0.000694444,0.001388889
1143531,2020,3,11,43901,43901.32396,43901.32535,43901.32743,43901.3253,43901.32675,43901.32771,43901.32946,1,0.5,0.5,0,3,75,0.001388889,0.000694444,0.002083333
1143533,2020,3,11,43901,43901.37535,43901.37674,43901.37882,43901.37694,43901.37841,43901.37914,43901.38087,1,0,1,0.5,4,76,0.001388889,0.000694444,0.002083333
1143535,2020,3,11,43901,43901.43785,43901.43924,43901.44132,43901.43654,43901.438,43901.43874,43901.44068,1.5,0.5,0.5,1,5,77,0.001388889,0.000694444,0.002083333
1143537,2020,3,11,43901,43901.48715,43901.48854,43901.49063,43901.48558,43901.48678,43901.488,43901.48994,0,0.5,0.5,1,6,78,0.000694444,0.001388889,0.002083333
1143539,2020,3,11,43901,43901.53646,43901.53785,43901.53993,43901.53483,43901.53654,43901.53727,43901.53946,1.5,0,0,1.5,7,79,0.001388889,0.000694444,0.002083333
1143541,2020,3,11,43901,43901.58576,43901.58715,43901.58924,43901.58399,43901.58544,43901.58667,43901.58912,1,0.5,0.5,1,8,80,0.002083333,0.000694444,0.002777778
1143543,2020,3,11,43901,43901.63507,43901.63646,43901.63854,43901.63338,43901.63484,43901.63583,43901.63876,1,0.5,2,1,9,81,0.001388889,0.000694444,0.002777778
1143545,2020,3,11,43901,43901.68854,43901.68993,43901.69201,43901.6867,43901.68816,43901.68939,43901.69135,1,0.5,1,2,10,82,0.001388889,0.001388889,0.002083333
1143547,2020,3,11,43901,43901.73854,43901.73993,43901.74201,43901.73819,43901.73941,43901.74039,43901.74431,1,0.5,2,1,11,83,0.000694444,0.001388889,0.003472222
1143549,2020,3,11,43901,43901.78785,43901.78924,43901.79132,43901.78593,43901.78738,43901.78882,43901.7915,1,1,1,1,12,84,0.001388889,0.001388889,0.002777778
1143551,2020,3,11,43901,43901.83368,43901.83507,43901.83646,43901.83253,43901.83378,43901.8345,43901.8372,1,0,0.5,1,13,85,0.001388889,0.000694444,0.002777778
1143553,2020,3,11,43901,43901.88299,43901.88438,43901.88576,43901.8817,43901.88293,43901.8839,43901.88561,1,0,0.5,1,14,86,0.001388889,0.000694444,0.002083333
1143527,2020,3,12,43902,43902.23021,43902.2316,43902.23299,43902.22907,43902.2298,43902.23053,43902.23238,0.5,0,0,1,1,87,0.000694444,0.000694444,0.002083333
1143529,2020,3,12,43902,43902.28021,43902.2816,43902.28299,43902.27933,43902.28023,43902.28103,43902.28242,1,0,1,0.5,2,88,0.000694444,0.000694444,0.001388889
1143531,2020,3,12,43902,43902.32396,43902.32535,43902.32743,43902.32262,43902.324,43902.32465,43902.3269,1,0,0,1,3,89,0.001388889,0.000694444,0.002083333
1143533,2020,3,12,43902,43902.37535,43902.37674,43902.37882,43902.3766,43902.37778,43902.37895,43902.38214,0,1,1,1,4,90,0.001388889,0.000694444,0.003472222
